Time Diff, Data, meas
154256,0,RPM
154257,0,TPS
154257,109,MAP
154277,494,ACC1X
154281,520,ACC1Y
154281,602,ACC1Z
154283,0,CHIP1T
154299,0,REVCNT
154302,0,RPM
154303,0,TPS
154303,109,MAP
154321,0,REVCNT
154324,0,RPM
154326,0,TPS
154326,109,MAP
154346,495,ACC1X
154349,520,ACC1Y
154349,604,ACC1Z
154350,0,CHIP1T
154366,0,REVCNT
154370,0,RPM
154371,0,TPS
154372,109,MAP
154389,0,REVCNT
154398,0,RPM
154398,0,TPS
154399,109,MAP
154420,494,ACC1X
154423,521,ACC1Y
154424,603,ACC1Z
154424,0,CHIP1T
154441,0,REVCNT
154444,0,RPM
154444,0,TPS
154445,109,MAP
154463,0,REVCNT
154466,0,RPM
154467,0,TPS
154467,109,MAP
154487,494,ACC1X
154490,520,ACC1Y
154491,602,ACC1Z
154491,0,CHIP1T
154509,0,REVCNT
154512,0,RPM
154512,0,TPS
154513,109,MAP
154530,0,REVCNT
154533,0,RPM
154534,0,TPS
154534,109,MAP
154555,493,ACC1X
154558,520,ACC1Y
154559,603,ACC1Z
154559,0,CHIP1T
154579,0,REVCNT
154583,0,RPM
154584,0,TPS
154584,109,MAP
154602,0,REVCNT
154605,0,RPM
154605,0,TPS
154606,109,MAP
154627,494,ACC1X
154630,520,ACC1Y
154630,602,ACC1Z
154631,0,CHIP1T
154647,0,REVCNT
154650,0,RPM
154651,0,TPS
154652,109,MAP
154670,0,REVCNT
154673,0,RPM
154674,0,TPS
154674,109,MAP
154694,495,ACC1X
154697,520,ACC1Y
154698,604,ACC1Z
154698,0,CHIP1T
154716,0,REVCNT
154719,0,RPM
154719,0,TPS
154720,109,MAP
154737,0,REVCNT
154740,0,RPM
154741,0,TPS
154741,109,MAP
154762,494,ACC1X
154771,520,ACC1Y
154771,601,ACC1Z
154772,0,CHIP1T
154788,0,REVCNT
154791,0,RPM
154792,0,TPS
154792,109,MAP
154811,0,REVCNT
154814,0,RPM
154814,0,TPS
154815,109,MAP
154835,494,ACC1X
154839,521,ACC1Y
154839,602,ACC1Z
154840,0,CHIP1T
154856,0,REVCNT
154859,0,RPM
154860,0,TPS
154860,109,MAP
154878,0,REVCNT
154882,0,RPM
154882,0,TPS
154883,109,MAP
154903,494,ACC1X
154906,520,ACC1Y
154906,603,ACC1Z
154907,0,CHIP1T
154924,0,REVCNT
154927,0,RPM
154928,0,TPS
154928,109,MAP
154950,0,REVCNT
154953,0,RPM
154953,0,TPS
154954,109,MAP
154974,495,ACC1X
154977,520,ACC1Y
154978,604,ACC1Z
154979,0,CHIP1T
154995,0,REVCNT
154998,0,RPM
154999,0,TPS
154999,109,MAP
155018,0,REVCNT
155021,0,RPM
155021,0,TPS
155022,109,MAP
155041,494,ACC1X
155044,520,ACC1Y
155045,601,ACC1Z
155046,0,CHIP1T
155063,0,REVCNT
155066,0,RPM
155067,0,TPS
155067,109,MAP
155085,0,REVCNT
155088,0,RPM
155088,0,TPS
155089,109,MAP
155109,495,ACC1X
155112,520,ACC1Y
155113,602,ACC1Z
155114,0,CHIP1T
155137,0,REVCNT
155140,0,RPM
155141,0,TPS
155141,109,MAP
155159,0,REVCNT
155162,0,RPM
155162,0,TPS
155163,109,MAP
155183,494,ACC1X
155186,520,ACC1Y
155187,603,ACC1Z
155188,0,CHIP1T
155204,0,REVCNT
155207,0,RPM
155208,0,TPS
155208,109,MAP
155227,0,REVCNT
155230,0,RPM
155230,0,TPS
155231,109,MAP
155250,494,ACC1X
155253,521,ACC1Y
155254,603,ACC1Z
155255,0,CHIP1T
155272,0,REVCNT
155275,0,RPM
155276,0,TPS
155276,109,MAP
155294,0,REVCNT
155297,0,RPM
155297,0,TPS
155298,109,MAP
155322,494,ACC1X
155325,520,ACC1Y
155326,603,ACC1Z
155327,0,CHIP1T
155343,0,REVCNT
155346,0,RPM
155346,0,TPS
155347,109,MAP
155366,0,REVCNT
155369,0,RPM
155369,0,TPS
155370,109,MAP
155389,494,ACC1X
155393,521,ACC1Y
155394,603,ACC1Z
155395,0,CHIP1T
155411,0,REVCNT
155414,0,RPM
155415,0,TPS
155415,109,MAP
155433,0,REVCNT
155437,0,RPM
155437,0,TPS
155438,109,MAP
155457,494,ACC1X
155461,520,ACC1Y
155461,602,ACC1Z
155462,0,CHIP1T
155479,0,REVCNT
155482,0,RPM
155483,0,TPS
155483,109,MAP
155507,0,REVCNT
155510,0,RPM
155510,0,TPS
155511,109,MAP
155531,495,ACC1X
155534,520,ACC1Y
155535,603,ACC1Z
155536,0,CHIP1T
155552,0,REVCNT
155555,0,RPM
155555,0,TPS
155556,109,MAP
155574,0,REVCNT
155577,0,RPM
155578,0,TPS
155578,109,MAP
155598,494,ACC1X
155602,520,ACC1Y
155602,603,ACC1Z
155603,0,CHIP1T
155620,0,REVCNT
155623,0,RPM
155624,0,TPS
155624,109,MAP
155660,0,REVCNT
155663,0,RPM
155663,0,TPS
155664,109,MAP
155683,495,ACC1X
155686,520,ACC1Y
155687,602,ACC1Z
155693,0,CHIP1T
155709,0,REVCNT
155712,0,RPM
155713,0,TPS
155713,109,MAP
155731,0,REVCNT
155735,0,RPM
155735,0,TPS
155736,109,MAP
155756,494,ACC1X
155759,520,ACC1Y
155759,604,ACC1Z
155760,0,CHIP1T
155777,0,REVCNT
155780,0,RPM
155781,0,TPS
155782,109,MAP
155799,0,REVCNT
155802,0,RPM
155803,0,TPS
155803,109,MAP
155824,494,ACC1X
155827,520,ACC1Y
155828,601,ACC1Z
155829,0,CHIP1T
155845,0,REVCNT
155848,0,RPM
155848,0,TPS
155849,109,MAP
155867,0,REVCNT
155870,0,RPM
155871,0,TPS
155872,109,MAP
155897,494,ACC1X
155900,520,ACC1Y
155901,602,ACC1Z
155901,0,CHIP1T
155919,0,REVCNT
155922,0,RPM
155922,0,TPS
155923,109,MAP
155940,0,REVCNT
155943,0,RPM
155944,0,TPS
155944,109,MAP
155965,494,ACC1X
155968,521,ACC1Y
155969,603,ACC1Z
155970,0,CHIP1T
155986,0,REVCNT
155990,0,RPM
155991,0,TPS
155991,109,MAP
156009,0,REVCNT
156012,0,RPM
156012,0,TPS
156013,109,MAP
156034,494,ACC1X
156037,521,ACC1Y
156038,603,ACC1Z
156038,0,CHIP1T
156055,0,REVCNT
156058,0,RPM
156058,0,TPS
156062,109,MAP
156081,0,REVCNT
156084,0,RPM
156084,0,TPS
156085,109,MAP
156105,495,ACC1X
156108,520,ACC1Y
156108,603,ACC1Z
156109,0,CHIP1T
156126,0,REVCNT
156129,0,RPM
156130,0,TPS
156130,109,MAP
156148,0,REVCNT
156151,0,RPM
156152,0,TPS
156152,109,MAP
156173,494,ACC1X
156176,520,ACC1Y
156176,603,ACC1Z
156177,0,CHIP1T
156193,0,REVCNT
156196,0,RPM
156197,0,TPS
156198,109,MAP
156216,0,REVCNT
156219,0,RPM
156220,0,TPS
156220,109,MAP
156240,495,ACC1X
156243,520,ACC1Y
156244,603,ACC1Z
156251,0,CHIP1T
156267,0,REVCNT
156270,0,RPM
156271,0,TPS
156272,109,MAP
156290,0,REVCNT
156293,0,RPM
156294,0,TPS
156294,109,MAP
156314,494,ACC1X
156317,520,ACC1Y
156318,604,ACC1Z
156319,0,CHIP1T
156336,0,REVCNT
156339,0,RPM
156340,0,TPS
156340,109,MAP
156358,0,REVCNT
156361,0,RPM
156361,0,TPS
156362,109,MAP
156382,494,ACC1X
156386,520,ACC1Y
156386,602,ACC1Z
156387,0,CHIP1T
156403,0,REVCNT
156406,0,RPM
156407,0,TPS
156407,109,MAP
156426,0,REVCNT
156429,0,RPM
156429,0,TPS
156434,109,MAP
156453,494,ACC1X
156456,520,ACC1Y
156457,603,ACC1Z
156459,0,CHIP1T
156475,0,REVCNT
156478,0,RPM
156479,0,TPS
156479,109,MAP
156497,0,REVCNT
156500,0,RPM
156500,0,TPS
156502,109,MAP
156521,494,ACC1X
156525,520,ACC1Y
156525,602,ACC1Z
156526,0,CHIP1T
156542,0,REVCNT
156546,0,RPM
156547,0,TPS
156547,109,MAP
156565,0,REVCNT
156568,0,RPM
156568,0,TPS
156569,109,MAP
156590,494,ACC1X
156593,520,ACC1Y
156593,604,ACC1Z
156594,0,CHIP1T
156610,0,REVCNT
156613,0,RPM
156614,0,TPS
156620,109,MAP
156639,0,REVCNT
156642,0,RPM
156643,0,TPS
156643,109,MAP
156663,494,ACC1X
156666,521,ACC1Y
156666,604,ACC1Z
156667,0,CHIP1T
156684,0,REVCNT
156687,0,RPM
156688,0,TPS
156689,109,MAP
156706,0,REVCNT
156709,0,RPM
156710,0,TPS
156710,109,MAP
156731,494,ACC1X
156734,520,ACC1Y
156735,602,ACC1Z
156735,0,CHIP1T
156752,0,REVCNT
156755,0,RPM
156755,0,TPS
156756,109,MAP
156774,0,REVCNT
156777,0,RPM
156778,0,TPS
156779,109,MAP
156798,493,ACC1X
156802,520,ACC1Y
156803,602,ACC1Z
156807,0,CHIP1T
156824,0,REVCNT
156827,0,RPM
156827,0,TPS
156828,109,MAP
156846,0,REVCNT
156849,0,RPM
156850,0,TPS
156850,109,MAP
156870,495,ACC1X
156873,520,ACC1Y
156874,604,ACC1Z
156874,0,CHIP1T
156892,0,REVCNT
156895,0,RPM
156895,0,TPS
156896,109,MAP
156913,0,REVCNT
156916,0,RPM
156917,0,TPS
156917,109,MAP
156938,494,ACC1X
156941,520,ACC1Y
156942,604,ACC1Z
156943,0,CHIP1T
156959,0,REVCNT
156962,0,RPM
156962,0,TPS
156963,109,MAP
156981,0,REVCNT
156984,0,RPM
156985,0,TPS
156991,109,MAP
157011,496,ACC1X
157015,520,ACC1Y
157016,604,ACC1Z
157016,0,CHIP1T
157033,0,REVCNT
157036,0,RPM
157036,0,TPS
157037,109,MAP
157054,0,REVCNT
157058,0,RPM
157059,0,TPS
157059,109,MAP
157079,493,ACC1X
157082,520,ACC1Y
157083,602,ACC1Z
157083,0,CHIP1T
157101,0,REVCNT
157104,0,RPM
157104,0,TPS
157105,109,MAP
157122,0,REVCNT
157125,0,RPM
157126,0,TPS
157126,109,MAP
157147,495,ACC1X
157150,520,ACC1Y
157151,601,ACC1Z
157151,0,CHIP1T
157168,0,REVCNT
157171,0,RPM
157175,0,TPS
157175,109,MAP
157194,0,REVCNT
157197,0,RPM
157197,0,TPS
157198,109,MAP
157218,494,ACC1X
157221,520,ACC1Y
157222,603,ACC1Z
157222,0,CHIP1T
157240,0,REVCNT
157243,0,RPM
157243,0,TPS
157244,109,MAP
157262,0,REVCNT
157265,0,RPM
157265,0,TPS
157266,109,MAP
157286,495,ACC1X
157289,520,ACC1Y
157290,603,ACC1Z
157291,0,CHIP1T
157307,0,REVCNT
157310,0,RPM
157312,0,TPS
157312,109,MAP
157330,0,REVCNT
157333,0,RPM
157333,0,TPS
157334,109,MAP
157353,494,ACC1X
157357,521,ACC1Y
157364,603,ACC1Z
157365,0,CHIP1T
157381,0,REVCNT
157384,0,RPM
157384,0,TPS
157385,109,MAP
157403,0,REVCNT
157406,0,RPM
157407,0,TPS
157407,109,MAP
157427,494,ACC1X
157430,520,ACC1Y
157431,604,ACC1Z
157432,0,CHIP1T
157449,0,REVCNT
157452,0,RPM
157452,0,TPS
157453,109,MAP
157470,0,REVCNT
157473,0,RPM
157474,0,TPS
157475,109,MAP
157495,495,ACC1X
157498,520,ACC1Y
157499,602,ACC1Z
157499,0,CHIP1T
157516,0,REVCNT
157519,0,RPM
157519,0,TPS
157520,109,MAP
157538,0,REVCNT
157541,0,RPM
157545,0,TPS
157546,109,MAP
157566,493,ACC1X
157570,520,ACC1Y
157571,604,ACC1Z
157571,0,CHIP1T
157588,0,REVCNT
157591,0,RPM
157591,0,TPS
157592,109,MAP
157609,0,REVCNT
157613,0,RPM
157614,0,TPS
157614,109,MAP
157634,494,ACC1X
157637,519,ACC1Y
157638,604,ACC1Z
157638,0,CHIP1T
157656,0,REVCNT
157659,0,RPM
157659,0,TPS
157660,109,MAP
157677,0,REVCNT
157680,0,RPM
157681,0,TPS
157681,109,MAP
157702,495,ACC1X
157705,521,ACC1Y
157705,601,ACC1Z
157706,0,CHIP1T
157722,0,REVCNT
157725,0,RPM
157732,0,TPS
157732,109,MAP
157751,0,REVCNT
157754,0,RPM
157754,0,TPS
157755,109,MAP
157774,495,ACC1X
157777,520,ACC1Y
157778,602,ACC1Z
157779,0,CHIP1T
157796,0,REVCNT
157799,0,RPM
157799,0,TPS
157800,109,MAP
157817,0,REVCNT
157820,0,RPM
157821,0,TPS
157822,109,MAP
157842,494,ACC1X
157845,520,ACC1Y
157846,603,ACC1Z
157846,0,CHIP1T
157863,0,REVCNT
157867,0,RPM
157867,0,TPS
157868,109,MAP
157885,0,REVCNT
157888,0,RPM
157889,0,TPS
157890,109,MAP
157910,495,ACC1X
157913,520,ACC1Y
157918,604,ACC1Z
157918,0,CHIP1T
157934,0,REVCNT
157937,0,RPM
157938,0,TPS
157939,109,MAP
157957,0,REVCNT
157960,0,RPM
157961,0,TPS
157961,109,MAP
157981,494,ACC1X
157984,519,ACC1Y
157985,602,ACC1Z
157985,0,CHIP1T
158003,0,REVCNT
158006,0,RPM
158006,0,TPS
158007,109,MAP
158024,0,REVCNT
158027,0,RPM
158028,0,TPS
158028,109,MAP
158049,494,ACC1X
158052,520,ACC1Y
158053,604,ACC1Z
158053,0,CHIP1T
158070,0,REVCNT
158073,0,RPM
158073,0,TPS
158074,109,MAP
158092,0,REVCNT
158101,0,RPM
158101,0,TPS
158102,109,MAP
158121,495,ACC1X
158125,520,ACC1Y
158126,604,ACC1Z
158127,0,CHIP1T
158143,0,REVCNT
158146,0,RPM
158147,0,TPS
158147,109,MAP
158166,0,REVCNT
158169,0,RPM
158169,0,TPS
158170,109,MAP
158189,493,ACC1X
158192,520,ACC1Y
158193,602,ACC1Z
158194,0,CHIP1T
158211,0,REVCNT
158214,0,RPM
158215,0,TPS
158215,109,MAP
158233,0,REVCNT
158236,0,RPM
158236,0,TPS
158237,109,MAP
158257,495,ACC1X
158260,521,ACC1Y
158261,603,ACC1Z
158262,0,CHIP1T
158278,0,REVCNT
158285,0,RPM
158285,0,TPS
158286,109,MAP
158304,0,REVCNT
158307,0,RPM
158308,0,TPS
158309,109,MAP
158328,493,ACC1X
158331,520,ACC1Y
158332,602,ACC1Z
158333,0,CHIP1T
158350,0,REVCNT
158353,0,RPM
158354,0,TPS
158354,109,MAP
158372,0,REVCNT
158375,0,RPM
158375,0,TPS
158376,109,MAP
158396,494,ACC1X
158399,520,ACC1Y
158400,604,ACC1Z
158401,0,CHIP1T
158417,0,REVCNT
158420,0,RPM
158420,0,TPS
158422,109,MAP
158441,0,REVCNT
158444,0,RPM
158445,0,TPS
158446,109,MAP
158473,493,ACC1X
158482,520,ACC1Y
158482,602,ACC1Z
158483,0,CHIP1T
158500,0,REVCNT
158503,0,RPM
158503,0,TPS
158504,109,MAP
158522,0,REVCNT
158525,0,RPM
158526,0,TPS
158527,109,MAP
158546,495,ACC1X
158550,520,ACC1Y
158551,602,ACC1Z
158552,0,CHIP1T
158568,0,REVCNT
158571,0,RPM
158571,0,TPS
158572,109,MAP
158590,0,REVCNT
158594,0,RPM
158594,0,TPS
158595,109,MAP
158614,494,ACC1X
158617,520,ACC1Y
158618,604,ACC1Z
158619,0,CHIP1T
158636,0,REVCNT
158639,0,RPM
158640,0,TPS
158640,109,MAP
158658,0,REVCNT
158664,0,RPM
158665,0,TPS
158665,109,MAP
158686,494,ACC1X
158690,520,ACC1Y
158690,602,ACC1Z
158691,0,CHIP1T
158707,0,REVCNT
158710,0,RPM
158711,0,TPS
158712,109,MAP
158730,0,REVCNT
158733,0,RPM
158734,0,TPS
158734,109,MAP
158754,494,ACC1X
158757,520,ACC1Y
158758,604,ACC1Z
158758,0,CHIP1T
158776,0,REVCNT
158779,0,RPM
158779,0,TPS
158780,109,MAP
158797,0,REVCNT
158800,0,RPM
158801,0,TPS
158801,109,MAP
158822,495,ACC1X
158825,520,ACC1Y
158826,601,ACC1Z
158827,0,CHIP1T
158843,0,REVCNT
158853,0,RPM
158853,0,TPS
158854,109,MAP
158871,0,REVCNT
158874,0,RPM
158875,0,TPS
158875,109,MAP
158896,493,ACC1X
158899,520,ACC1Y
158900,602,ACC1Z
158900,0,CHIP1T
158917,0,REVCNT
158920,0,RPM
158920,0,TPS
158921,109,MAP
158940,0,REVCNT
158943,0,RPM
158943,0,TPS
158944,109,MAP
158963,495,ACC1X
158966,520,ACC1Y
158967,604,ACC1Z
158968,0,CHIP1T
158985,0,REVCNT
158988,0,RPM
158989,0,TPS
158989,109,MAP
159007,0,REVCNT
159010,0,RPM
159010,0,TPS
159011,109,MAP
159031,494,ACC1X
159038,520,ACC1Y
159039,603,ACC1Z
159039,0,CHIP1T
159056,0,REVCNT
159059,0,RPM
159059,0,TPS
159060,109,MAP
159078,0,REVCNT
159081,0,RPM
159082,0,TPS
159082,109,MAP
159102,495,ACC1X
159106,520,ACC1Y
159107,602,ACC1Z
159107,0,CHIP1T
159124,0,REVCNT
159127,0,RPM
159127,0,TPS
159128,109,MAP
159145,0,REVCNT
159149,0,RPM
159150,0,TPS
159150,109,MAP
159170,494,ACC1X
159173,520,ACC1Y
159174,604,ACC1Z
159175,0,CHIP1T
159192,0,REVCNT
159195,0,RPM
159195,0,TPS
159196,109,MAP
159219,0,REVCNT
159222,0,RPM
159223,0,TPS
159224,109,MAP
159244,494,ACC1X
159247,520,ACC1Y
159248,604,ACC1Z
159249,0,CHIP1T
159265,0,REVCNT
159268,0,RPM
159268,0,TPS
159269,109,MAP
159288,0,REVCNT
159291,0,RPM
159291,0,TPS
159292,109,MAP
159311,494,ACC1X
159314,521,ACC1Y
159315,603,ACC1Z
159316,0,CHIP1T
159333,0,REVCNT
159336,0,RPM
159337,0,TPS
159337,109,MAP
159355,0,REVCNT
159358,0,RPM
159358,0,TPS
159360,109,MAP
159379,494,ACC1X
159383,520,ACC1Y
159383,603,ACC1Z
159384,0,CHIP1T
159405,0,REVCNT
159408,0,RPM
159409,0,TPS
159409,109,MAP
159427,0,REVCNT
159430,0,RPM
159430,0,TPS
159431,109,MAP
159451,494,ACC1X
159454,520,ACC1Y
159455,603,ACC1Z
159456,0,CHIP1T
159472,0,REVCNT
159475,0,RPM
159476,0,TPS
159476,109,MAP
159495,0,REVCNT
159498,0,RPM
159498,0,TPS
159499,109,MAP
159518,494,ACC1X
159521,520,ACC1Y
159522,602,ACC1Z
159523,0,CHIP1T
159540,0,REVCNT
159543,0,RPM
159544,0,TPS
159544,109,MAP
159562,0,REVCNT
159565,0,RPM
159565,0,TPS
159566,109,MAP
159592,494,ACC1X
159595,520,ACC1Y
159596,603,ACC1Z
159597,0,CHIP1T
159613,0,REVCNT
159617,0,RPM
159617,0,TPS
159618,109,MAP
159635,0,REVCNT
159638,0,RPM
159639,0,TPS
159640,109,MAP
159661,494,ACC1X
159664,521,ACC1Y
159664,604,ACC1Z
159665,0,CHIP1T
159682,0,REVCNT
159685,0,RPM
159685,0,TPS
159686,109,MAP
159704,0,REVCNT
159707,0,RPM
159708,0,TPS
159708,109,MAP
159728,494,ACC1X
159731,520,ACC1Y
159732,602,ACC1Z
159732,0,CHIP1T
159750,0,REVCNT
159753,0,RPM
159753,0,TPS
159754,109,MAP
159775,0,REVCNT
159778,0,RPM
159779,0,TPS
159779,109,MAP
159800,494,ACC1X
159803,520,ACC1Y
159804,603,ACC1Z
159804,0,CHIP1T
159821,0,REVCNT
159824,0,RPM
159824,0,TPS
159825,109,MAP
159843,0,REVCNT
159846,0,RPM
159847,0,TPS
159847,109,MAP
159867,494,ACC1X
159870,520,ACC1Y
159872,602,ACC1Z
159872,0,CHIP1T
159889,0,REVCNT
159892,0,RPM
159892,0,TPS
159893,109,MAP
159910,0,REVCNT
159913,0,RPM
159915,0,TPS
159915,109,MAP
159935,495,ACC1X
159938,520,ACC1Y
159939,603,ACC1Z
159939,0,CHIP1T
159962,0,REVCNT
159965,0,RPM
159966,0,TPS
159967,109,MAP
159984,0,REVCNT
159987,0,RPM
159988,0,TPS
159988,109,MAP
160009,494,ACC1X
160012,520,ACC1Y
160012,603,ACC1Z
160013,0,CHIP1T
160029,0,REVCNT
160032,0,RPM
160033,0,TPS
160034,109,MAP
160052,0,REVCNT
160055,0,RPM
160056,0,TPS
160056,109,MAP
160076,494,ACC1X
160079,521,ACC1Y
160079,602,ACC1Z
160080,0,CHIP1T
160097,0,REVCNT
160100,0,RPM
160101,0,TPS
160102,109,MAP
160119,0,REVCNT
160122,0,RPM
160123,0,TPS
160123,109,MAP
160147,494,ACC1X
160151,520,ACC1Y
160151,604,ACC1Z
160152,0,CHIP1T
160168,0,REVCNT
160172,0,RPM
160173,0,TPS
160173,109,MAP
160191,0,REVCNT
160194,0,RPM
160194,0,TPS
160195,109,MAP
160215,494,ACC1X
160219,520,ACC1Y
160219,602,ACC1Z
160220,0,CHIP1T
160236,0,REVCNT
160239,0,RPM
160240,0,TPS
160240,109,MAP
160259,0,REVCNT
160262,0,RPM
160263,0,TPS
160263,109,MAP
160283,494,ACC1X
160286,520,ACC1Y
160287,603,ACC1Z
160287,0,CHIP1T
160305,0,REVCNT
160308,0,RPM
160308,0,TPS
160314,109,MAP
160332,0,REVCNT
160335,0,RPM
160335,0,TPS
160336,109,MAP
160357,494,ACC1X
160360,521,ACC1Y
160360,603,ACC1Z
160361,0,CHIP1T
160377,0,REVCNT
160380,0,RPM
160381,0,TPS
160381,109,MAP
160400,0,REVCNT
160403,0,RPM
160403,0,TPS
160404,109,MAP
160424,495,ACC1X
160428,520,ACC1Y
160429,603,ACC1Z
160430,0,CHIP1T
160446,0,REVCNT
160449,0,RPM
160449,0,TPS
160450,109,MAP
160468,0,REVCNT
160472,0,RPM
160472,0,TPS
160473,109,MAP
160492,494,ACC1X
160495,520,ACC1Y
160496,603,ACC1Z
160500,0,CHIP1T
160518,0,REVCNT
160521,0,RPM
160521,0,TPS
160522,109,MAP
160539,0,REVCNT
160542,0,RPM
160543,0,TPS
160543,109,MAP
160564,494,ACC1X
160567,520,ACC1Y
160568,602,ACC1Z
160568,0,CHIP1T
160585,0,REVCNT
160588,0,RPM
160588,0,TPS
160589,109,MAP
160607,0,REVCNT
160610,0,RPM
160611,0,TPS
160611,109,MAP
160632,494,ACC1X
160635,520,ACC1Y
160635,602,ACC1Z
160636,0,CHIP1T
160653,0,REVCNT
160656,0,RPM
160657,0,TPS
160658,109,MAP
160675,0,REVCNT
160678,0,RPM
160679,0,TPS
160686,109,MAP
160706,494,ACC1X
160709,521,ACC1Y
160709,602,ACC1Z
160710,0,CHIP1T
160727,0,REVCNT
160730,0,RPM
160731,0,TPS
160731,109,MAP
160749,0,REVCNT
160752,0,RPM
160752,0,TPS
160753,109,MAP
160774,494,ACC1X
160777,520,ACC1Y
160777,604,ACC1Z
160778,0,CHIP1T
160794,0,REVCNT
160797,0,RPM
160798,0,TPS
160798,109,MAP
160817,0,REVCNT
160820,0,RPM
160820,0,TPS
160821,109,MAP
160841,494,ACC1X
160844,520,ACC1Y
160845,602,ACC1Z
160845,0,CHIP1T
160863,0,REVCNT
160866,0,RPM
160866,0,TPS
160870,109,MAP
160888,0,REVCNT
160891,0,RPM
160891,0,TPS
160892,109,MAP
160913,494,ACC1X
160916,520,ACC1Y
160916,603,ACC1Z
160917,0,CHIP1T
160933,0,REVCNT
160936,0,RPM
160937,0,TPS
160937,109,MAP
160956,0,REVCNT
160959,0,RPM
160960,0,TPS
160960,109,MAP
160980,495,ACC1X
160984,520,ACC1Y
160985,603,ACC1Z
160985,0,CHIP1T
161002,0,REVCNT
161005,0,RPM
161005,0,TPS
161006,109,MAP
161024,0,REVCNT
161027,0,RPM
161028,0,TPS
161028,109,MAP
161049,494,ACC1X
161052,520,ACC1Y
161052,602,ACC1Z
161059,0,CHIP1T
161076,0,REVCNT
161079,0,RPM
161080,0,TPS
161080,109,MAP
161098,0,REVCNT
161101,0,RPM
161102,0,TPS
161102,109,MAP
161123,495,ACC1X
161126,520,ACC1Y
161127,603,ACC1Z
161127,0,CHIP1T
161144,0,REVCNT
161147,0,RPM
161147,0,TPS
161148,109,MAP
161166,0,REVCNT
161169,0,RPM
161170,0,TPS
161170,109,MAP
161190,494,ACC1X
161193,520,ACC1Y
161195,603,ACC1Z
161196,0,CHIP1T
161212,0,REVCNT
161215,0,RPM
161215,0,TPS
161216,109,MAP
161233,0,REVCNT
161236,0,RPM
161238,0,TPS
161244,109,MAP
161289,495,ACC1X
161292,520,ACC1Y
161293,604,ACC1Z
161294,0,CHIP1T
161310,0,REVCNT
161313,0,RPM
161313,0,TPS
161314,109,MAP
161333,0,REVCNT
161336,0,RPM
161336,0,TPS
161337,109,MAP
161357,494,ACC1X
161360,520,ACC1Y
161360,603,ACC1Z
161361,0,CHIP1T
161378,0,REVCNT
161381,0,RPM
161382,0,TPS
161382,109,MAP
161400,0,REVCNT
161403,0,RPM
161404,0,TPS
161404,109,MAP
161425,494,ACC1X
161428,520,ACC1Y
161429,602,ACC1Z
161429,0,CHIP1T
161446,0,REVCNT
161449,0,RPM
161456,0,TPS
161457,109,MAP
161474,0,REVCNT
161477,0,RPM
161478,0,TPS
161478,109,MAP
161499,494,ACC1X
161502,520,ACC1Y
161503,603,ACC1Z
161504,0,CHIP1T
161520,0,REVCNT
161523,0,RPM
161523,0,TPS
161524,109,MAP
161543,0,REVCNT
161546,0,RPM
161546,0,TPS
161547,109,MAP
161566,494,ACC1X
161569,519,ACC1Y
161570,603,ACC1Z
161571,0,CHIP1T
161588,0,REVCNT
161591,0,RPM
161592,0,TPS
161592,109,MAP
161610,0,REVCNT
161613,0,RPM
161613,0,TPS
161614,109,MAP
161634,494,ACC1X
161638,520,ACC1Y
161642,605,ACC1Z
161643,0,CHIP1T
161659,0,REVCNT
161662,0,RPM
161662,0,TPS
161664,109,MAP
161681,0,REVCNT
161684,0,RPM
161685,0,TPS
161686,109,MAP
161705,493,ACC1X
161709,521,ACC1Y
161710,602,ACC1Z
161711,0,CHIP1T
161727,0,REVCNT
161730,0,RPM
161730,0,TPS
161731,109,MAP
161748,0,REVCNT
161752,0,RPM
161753,0,TPS
161753,109,MAP
161773,494,ACC1X
161776,520,ACC1Y
161777,604,ACC1Z
161778,0,CHIP1T
161795,0,REVCNT
161798,0,RPM
161799,0,TPS
161799,109,MAP
161817,0,REVCNT
161820,0,RPM
161826,0,TPS
161827,109,MAP
161848,494,ACC1X
161851,521,ACC1Y
161852,603,ACC1Z
161852,0,CHIP1T
161869,0,REVCNT
161872,0,RPM
161872,0,TPS
161873,109,MAP
161891,0,REVCNT
161894,0,RPM
161895,0,TPS
161895,109,MAP
161915,494,ACC1X
161918,520,ACC1Y
161920,603,ACC1Z
161920,0,CHIP1T
161937,0,REVCNT
161940,0,RPM
161940,0,TPS
161941,109,MAP
161959,0,REVCNT
161963,0,RPM
161963,0,TPS
161964,109,MAP
161983,494,ACC1X
161986,521,ACC1Y
161987,604,ACC1Z
161988,0,CHIP1T
162004,0,REVCNT
162008,0,RPM
162012,0,TPS
162013,109,MAP
162030,0,REVCNT
162033,0,RPM
162034,0,TPS
162034,109,MAP
162055,494,ACC1X
162058,520,ACC1Y
162059,601,ACC1Z
162059,0,CHIP1T
162076,0,REVCNT
162079,0,RPM
162079,0,TPS
162080,109,MAP
162098,0,REVCNT
162101,0,RPM
162102,0,TPS
162102,109,MAP
162122,494,ACC1X
162125,520,ACC1Y
162126,603,ACC1Z
162126,0,CHIP1T
162144,0,REVCNT
162147,0,RPM
162147,0,TPS
162148,109,MAP
162165,0,REVCNT
162168,0,RPM
162169,0,TPS
162169,109,MAP
162190,494,ACC1X
162193,520,ACC1Y
162200,603,ACC1Z
162200,0,CHIP1T
162217,0,REVCNT
