Time Diff, Data, meas
28275,0,TPS
28275,109,MAP
28296,493,ACC1X
28299,519,ACC1Y
28299,604,ACC1Z
28300,0,CHIP1T
28316,0,REVCNT
28319,0,RPM
28320,0,TPS
28324,109,MAP
28342,0,REVCNT
28345,0,RPM
28346,0,TPS
28346,109,MAP
28368,0,REVCNT
28371,0,RPM
28372,0,TPS
28372,109,MAP
28391,0,REVCNT
28394,0,RPM
28394,0,TPS
28395,109,MAP
28414,494,ACC1X
28418,520,ACC1Y
28419,605,ACC1Z
28419,0,CHIP1T
28436,0,REVCNT
28439,0,RPM
28439,0,TPS
28440,109,MAP
28457,0,REVCNT
28461,0,RPM
28461,0,TPS
28462,109,MAP
28484,0,REVCNT
28487,0,RPM
28488,0,TPS
28488,109,MAP
28507,0,REVCNT
28510,0,RPM
28510,0,TPS
28511,109,MAP
28532,495,ACC1X
28535,520,ACC1Y
28552,605,ACC1Z
28553,0,CHIP1T
28569,0,REVCNT
28572,0,RPM
28572,0,TPS
28573,109,MAP
28591,0,REVCNT
28594,0,RPM
28595,0,TPS
28595,109,MAP
28617,0,REVCNT
28620,0,RPM
28621,0,TPS
28621,109,MAP
28640,0,REVCNT
28643,0,RPM
28643,0,TPS
28644,109,MAP
28663,495,ACC1X
28666,520,ACC1Y
28667,604,ACC1Z
28667,0,CHIP1T
28685,0,REVCNT
28688,0,RPM
28688,0,TPS
28689,109,MAP
28706,0,REVCNT
28709,0,RPM
28710,0,TPS
28710,109,MAP
28733,0,REVCNT
28736,0,RPM
28736,0,TPS
28737,109,MAP
28759,0,REVCNT
28762,0,RPM
28763,0,TPS
28763,109,MAP
28782,494,ACC1X
28785,520,ACC1Y
28786,604,ACC1Z
28787,0,CHIP1T
28804,0,REVCNT
28807,0,RPM
28807,0,TPS
28808,109,MAP
28825,0,REVCNT
28828,0,RPM
28829,0,TPS
28829,109,MAP
28852,0,REVCNT
28855,0,RPM
28855,0,TPS
28856,109,MAP
28873,0,REVCNT
28876,0,RPM
28877,0,TPS
28877,109,MAP
28898,493,ACC1X
28901,520,ACC1Y
28901,604,ACC1Z
28902,0,CHIP1T
28918,0,REVCNT
28921,0,RPM
28922,0,TPS
28922,109,MAP
28940,0,REVCNT
28943,0,RPM
28944,0,TPS
28950,109,MAP
28974,0,REVCNT
28977,0,RPM
28977,0,TPS
28978,109,MAP
28995,0,REVCNT
28998,0,RPM
28999,0,TPS
28999,109,MAP
29020,493,ACC1X
29023,520,ACC1Y
29023,604,ACC1Z
29024,0,CHIP1T
29040,0,REVCNT
29043,0,RPM
29044,0,TPS
29044,109,MAP
29063,0,REVCNT
29066,0,RPM
29066,0,TPS
29067,109,MAP
29088,0,REVCNT
29091,0,RPM
29092,0,TPS
29092,109,MAP
29111,0,REVCNT
29114,0,RPM
29114,0,TPS
29115,109,MAP
29134,493,ACC1X
29137,520,ACC1Y
29138,604,ACC1Z
29138,0,CHIP1T
29155,0,REVCNT
29162,0,RPM
29163,0,TPS
29163,109,MAP
29180,0,REVCNT
29184,0,RPM
29185,0,TPS
29185,109,MAP
29208,0,REVCNT
29211,0,RPM
29211,0,TPS
29212,109,MAP
29230,0,REVCNT
29233,0,RPM
29234,0,TPS
29234,109,MAP
29253,494,ACC1X
29257,520,ACC1Y
29257,604,ACC1Z
29258,0,CHIP1T
29275,0,REVCNT
29278,0,RPM
29278,0,TPS
29279,109,MAP
29296,0,REVCNT
29299,0,RPM
29300,0,TPS
29300,109,MAP
29323,0,REVCNT
29326,0,RPM
29327,0,TPS
29327,109,MAP
29345,0,REVCNT
29348,0,RPM
29348,0,TPS
29349,109,MAP
29369,495,ACC1X
29378,519,ACC1Y
29379,604,ACC1Z
29379,0,CHIP1T
29396,0,REVCNT
29400,0,RPM
29400,0,TPS
29401,109,MAP
29418,0,REVCNT
29421,0,RPM
29421,0,TPS
29422,109,MAP
29445,0,REVCNT
29448,0,RPM
29448,0,TPS
29449,109,MAP
29466,0,REVCNT
29469,0,RPM
29470,0,TPS
29470,109,MAP
29491,495,ACC1X
29494,520,ACC1Y
29494,604,ACC1Z
29495,0,CHIP1T
29511,0,REVCNT
29514,0,RPM
29515,0,TPS
29515,109,MAP
29533,0,REVCNT
29536,0,RPM
29537,0,TPS
29537,109,MAP
29559,0,REVCNT
29562,0,RPM
29563,0,TPS
29568,109,MAP
29585,0,REVCNT
29588,0,RPM
29589,0,TPS
29589,109,MAP
29608,494,ACC1X
29612,520,ACC1Y
29613,604,ACC1Z
29614,0,CHIP1T
29630,0,REVCNT
29633,0,RPM
29633,0,TPS
29634,109,MAP
29651,0,REVCNT
29655,0,RPM
29656,0,TPS
29656,109,MAP
29678,0,REVCNT
29681,0,RPM
29681,0,TPS
29682,109,MAP
29700,0,REVCNT
29703,0,RPM
29704,0,TPS
29704,109,MAP
29724,493,ACC1X
29727,520,ACC1Y
29727,604,ACC1Z
29728,0,CHIP1T
29745,0,REVCNT
29748,0,RPM
29748,0,TPS
29749,109,MAP
29766,0,REVCNT
29769,0,RPM
29775,0,TPS
29776,109,MAP
29799,0,REVCNT
29802,0,RPM
29802,0,TPS
29803,109,MAP
29820,0,REVCNT
29824,0,RPM
29825,0,TPS
29825,109,MAP
29844,493,ACC1X
29847,520,ACC1Y
29848,603,ACC1Z
29849,0,CHIP1T
29865,0,REVCNT
29869,0,RPM
29869,0,TPS
29870,109,MAP
29887,0,REVCNT
29890,0,RPM
29891,0,TPS
29891,109,MAP
29914,0,REVCNT
29917,0,RPM
29918,0,TPS
29918,109,MAP
29936,0,REVCNT
29939,0,RPM
29939,0,TPS
29940,109,MAP
29960,493,ACC1X
29963,520,ACC1Y
29964,604,ACC1Z
29965,0,CHIP1T
29984,0,REVCNT
29987,0,RPM
29988,0,TPS
29988,109,MAP
30007,0,REVCNT
30009,0,RPM
30010,0,TPS
30011,109,MAP
30032,0,REVCNT
30035,0,RPM
30036,0,TPS
30038,109,MAP
30055,0,REVCNT
30058,0,RPM
30058,0,TPS
30059,109,MAP
30078,494,ACC1X
30082,519,ACC1Y
30083,604,ACC1Z
30084,0,CHIP1T
30100,0,REVCNT
30103,0,RPM
30103,0,TPS
30104,109,MAP
30121,0,REVCNT
30125,0,RPM
30125,0,TPS
30126,109,MAP
30148,0,REVCNT
30151,0,RPM
30151,0,TPS
30152,109,MAP
30170,0,REVCNT
30173,0,RPM
30174,0,TPS
30180,109,MAP
30199,495,ACC1X
30202,520,ACC1Y
30203,604,ACC1Z
30203,0,CHIP1T
30221,0,REVCNT
30224,0,RPM
30224,0,TPS
30225,109,MAP
30242,0,REVCNT
30245,0,RPM
30245,0,TPS
30246,109,MAP
30268,0,REVCNT
30271,0,RPM
30272,0,TPS
30273,109,MAP
30290,0,REVCNT
30294,0,RPM
30294,0,TPS
30295,109,MAP
30315,495,ACC1X
30318,520,ACC1Y
30318,605,ACC1Z
30319,0,CHIP1T
30336,0,REVCNT
30339,0,RPM
30340,0,TPS
30340,109,MAP
30358,0,REVCNT
30361,0,RPM
30361,0,TPS
30362,109,MAP
30384,0,REVCNT
30387,0,RPM
30391,0,TPS
30392,109,MAP
30409,0,REVCNT
30412,0,RPM
30413,0,TPS
30413,109,MAP
30434,496,ACC1X
30437,520,ACC1Y
30437,603,ACC1Z
30438,0,CHIP1T
30454,0,REVCNT
30457,0,RPM
30458,0,TPS
30458,109,MAP
30476,0,REVCNT
30479,0,RPM
30480,0,TPS
30480,109,MAP
30502,0,REVCNT
30505,0,RPM
30505,0,TPS
30507,109,MAP
30524,0,REVCNT
30527,0,RPM
30528,0,TPS
30528,109,MAP
30548,494,ACC1X
30552,520,ACC1Y
30552,604,ACC1Z
30553,0,CHIP1T
30569,0,REVCNT
30572,0,RPM
30573,0,TPS
30573,109,MAP
30597,0,REVCNT
30600,0,RPM
30601,0,TPS
30601,109,MAP
30623,0,REVCNT
30626,0,RPM
30626,0,TPS
30627,109,MAP
30645,0,REVCNT
30648,0,RPM
30649,0,TPS
30649,109,MAP
30669,493,ACC1X
30672,520,ACC1Y
30672,604,ACC1Z
30673,0,CHIP1T
30690,0,REVCNT
30693,0,RPM
30694,0,TPS
30694,109,MAP
30712,0,REVCNT
30714,0,RPM
30715,0,TPS
30716,109,MAP
30738,0,REVCNT
30741,0,RPM
30742,0,TPS
30743,109,MAP
30760,0,REVCNT
30764,0,RPM
30764,0,TPS
30765,109,MAP
30784,494,ACC1X
30787,520,ACC1Y
30788,604,ACC1Z
30792,0,CHIP1T
30809,0,REVCNT
30812,0,RPM
30813,0,TPS
30813,109,MAP
30831,0,REVCNT
30833,0,RPM
30834,0,TPS
30834,109,MAP
30857,0,REVCNT
30860,0,RPM
30861,0,TPS
30861,109,MAP
30879,0,REVCNT
30882,0,RPM
30882,0,TPS
30883,109,MAP
30903,495,ACC1X
30906,520,ACC1Y
30907,603,ACC1Z
30907,0,CHIP1T
30923,0,REVCNT
30926,0,RPM
30927,0,TPS
30927,109,MAP
30946,0,REVCNT
30949,0,RPM
30949,0,TPS
30950,109,MAP
30972,0,REVCNT
30976,0,RPM
30977,0,TPS
30977,109,MAP
30995,0,REVCNT
30998,0,RPM
31004,0,TPS
31005,109,MAP
31025,490,ACC1X
31028,504,ACC1Y
31029,597,ACC1Z
31029,0,CHIP1T
31045,0,REVCNT
31048,0,RPM
31049,0,TPS
31049,109,MAP
31068,0,REVCNT
31071,0,RPM
31071,0,TPS
31072,109,MAP
31093,0,REVCNT
31096,0,RPM
31097,0,TPS
31097,109,MAP
31116,0,REVCNT
31119,0,RPM
31119,0,TPS
31120,109,MAP
31139,494,ACC1X
31142,521,ACC1Y
31142,604,ACC1Z
31143,0,CHIP1T
31160,0,REVCNT
31163,0,RPM
31164,0,TPS
31164,109,MAP
31181,0,REVCNT
31184,0,RPM
31185,0,TPS
31185,109,MAP
31208,0,REVCNT
31215,0,RPM
31216,0,TPS
31216,109,MAP
31235,0,REVCNT
31238,0,RPM
31238,0,TPS
31239,109,MAP
31258,489,ACC1X
31261,522,ACC1Y
31262,604,ACC1Z
31262,0,CHIP1T
31279,0,REVCNT
31282,0,RPM
31283,0,TPS
31283,109,MAP
31300,0,REVCNT
31303,0,RPM
31304,0,TPS
31304,109,MAP
31327,0,REVCNT
31330,0,RPM
31330,0,TPS
31331,109,MAP
31348,0,REVCNT
31351,0,RPM
31352,0,TPS
31352,109,MAP
31372,489,ACC1X
31376,519,ACC1Y
31376,619,ACC1Z
31377,0,CHIP1T
31395,0,REVCNT
31398,198,RPM
31398,0,TPS
31415,109,MAP
31432,0,REVCNT
31435,198,RPM
31436,0,TPS
31436,109,MAP
31459,0,REVCNT
31462,198,RPM
31463,0,TPS
31463,109,MAP
31481,0,REVCNT
31484,198,RPM
31484,0,TPS
31485,109,MAP
31506,494,ACC1X
31509,520,ACC1Y
31509,586,ACC1Z
31510,0,CHIP1T
31526,0,REVCNT
31529,198,RPM
31531,0,TPS
31531,109,MAP
31549,0,REVCNT
31552,198,RPM
31552,0,TPS
31553,109,MAP
31576,0,REVCNT
31579,198,RPM
31579,0,TPS
31580,109,MAP
31597,0,REVCNT
31600,198,RPM
31601,0,TPS
31601,109,MAP
31622,498,ACC1X
31629,519,ACC1Y
31629,596,ACC1Z
31630,0,CHIP1T
31646,1,REVCNT
31649,222,RPM
31649,0,TPS
31650,109,MAP
31668,1,REVCNT
31671,222,RPM
31672,0,TPS
31672,109,MAP
31695,1,REVCNT
31698,222,RPM
31699,0,TPS
31699,109,MAP
31718,1,REVCNT
31721,222,RPM
31721,0,TPS
31722,109,MAP
31741,486,ACC1X
31745,526,ACC1Y
31746,591,ACC1Z
31747,0,CHIP1T
31763,1,REVCNT
31766,222,RPM
31766,0,TPS
31767,109,MAP
31784,1,REVCNT
31788,222,RPM
31789,0,TPS
31789,109,MAP
31811,1,REVCNT
31814,222,RPM
31814,0,TPS
31821,109,MAP
31839,1,REVCNT
31842,222,RPM
31843,0,TPS
31843,109,MAP
31862,500,ACC1X
31865,518,ACC1Y
31866,599,ACC1Z
31867,0,CHIP1T
31884,2,REVCNT
31887,256,RPM
31887,0,TPS
31888,109,MAP
31905,2,REVCNT
31908,256,RPM
31909,0,TPS
31910,109,MAP
31932,2,REVCNT
31935,256,RPM
31936,0,TPS
31936,109,MAP
31954,2,REVCNT
31958,256,RPM
31958,0,TPS
31959,109,MAP
31978,493,ACC1X
31981,517,ACC1Y
31982,621,ACC1Z
31983,0,CHIP1T
32000,3,REVCNT
32003,520,RPM
32003,0,TPS
32004,109,MAP
32021,3,REVCNT
32028,520,RPM
32028,0,TPS
32029,109,MAP
32051,3,REVCNT
32054,520,RPM
32055,0,TPS
32056,109,MAP
32073,3,REVCNT
32076,520,RPM
32077,0,TPS
32077,109,MAP
32097,499,ACC1X
32100,510,ACC1Y
32101,605,ACC1Z
32102,0,CHIP1T
32118,3,REVCNT
32121,520,RPM
32121,0,TPS
32122,109,MAP
32140,3,REVCNT
32143,520,RPM
32144,0,TPS
32144,109,MAP
32166,3,REVCNT
32169,520,RPM
32171,0,TPS
32171,109,MAP
32189,4,REVCNT
32192,284,RPM
32192,0,TPS
32193,109,MAP
32212,502,ACC1X
32216,514,ACC1Y
32223,602,ACC1Z
32223,0,CHIP1T
32239,4,REVCNT
32242,284,RPM
32243,0,TPS
32243,109,MAP
32262,4,REVCNT
32265,284,RPM
32265,0,TPS
32266,109,MAP
32288,4,REVCNT
32291,284,RPM
32291,0,TPS
32292,109,MAP
32310,4,REVCNT
32313,284,RPM
32314,0,TPS
32314,109,MAP
32334,491,ACC1X
32337,527,ACC1Y
32337,614,ACC1Z
32338,0,CHIP1T
32355,4,REVCNT
32358,284,RPM
32359,0,TPS
32359,109,MAP
32377,4,REVCNT
32380,284,RPM
32380,0,TPS
32381,109,MAP
32404,4,REVCNT
32407,284,RPM
32408,0,TPS
32408,109,MAP
32430,4,REVCNT
32433,284,RPM
32434,0,TPS
32434,109,MAP
32454,499,ACC1X
32457,525,ACC1Y
32457,604,ACC1Z
32458,0,CHIP1T
32475,5,REVCNT
32478,234,RPM
32479,0,TPS
32479,109,MAP
32497,5,REVCNT
32500,234,RPM
32500,0,TPS
32501,109,MAP
32523,5,REVCNT
32526,234,RPM
32527,0,TPS
32528,109,MAP
32545,5,REVCNT
32548,234,RPM
32548,0,TPS
32549,109,MAP
32569,499,ACC1X
32572,520,ACC1Y
32573,615,ACC1Z
32574,0,CHIP1T
32590,5,REVCNT
32593,234,RPM
32593,0,TPS
32594,109,MAP
32612,5,REVCNT
32615,234,RPM
32621,0,TPS
32622,109,MAP
32645,5,REVCNT
32648,234,RPM
32648,0,TPS
32649,109,MAP
32666,5,REVCNT
32669,234,RPM
32670,0,TPS
32670,109,MAP
32691,495,ACC1X
32694,510,ACC1Y
32694,610,ACC1Z
32695,0,CHIP1T
32711,5,REVCNT
32714,234,RPM
32715,0,TPS
32715,109,MAP
32734,6,REVCNT
32737,230,RPM
32737,0,TPS
32738,109,MAP
32760,6,REVCNT
32763,230,RPM
32763,0,TPS
32764,109,MAP
32782,6,REVCNT
32785,230,RPM
32786,0,TPS
32786,109,MAP
32806,494,ACC1X
32809,522,ACC1Y
32809,602,ACC1Z
32811,0,CHIP1T
32831,6,REVCNT
32834,230,RPM
32834,0,TPS
32835,109,MAP
32852,6,REVCNT
32856,230,RPM
32857,0,TPS
32857,109,MAP
32879,6,REVCNT
32882,230,RPM
32883,0,TPS
32883,109,MAP
32902,6,REVCNT
32905,230,RPM
32906,0,TPS
32906,109,MAP
32925,494,ACC1X
32928,520,ACC1Y
32929,608,ACC1Z
32930,0,CHIP1T
32947,6,REVCNT
32950,230,RPM
32950,0,TPS
32951,109,MAP
32968,6,REVCNT
32971,230,RPM
32972,0,TPS
32972,109,MAP
32995,7,REVCNT
32998,222,RPM
32999,0,TPS
32999,109,MAP
33017,7,REVCNT
33020,222,RPM
33027,0,TPS
33027,109,MAP
33047,491,ACC1X
33050,522,ACC1Y
33050,606,ACC1Z
33051,0,CHIP1T
33068,7,REVCNT
33071,222,RPM
33072,0,TPS
33072,109,MAP
33090,7,REVCNT
33093,222,RPM
33093,0,TPS
33094,109,MAP
33116,7,REVCNT
33119,222,RPM
33120,0,TPS
33121,109,MAP
33138,7,REVCNT
33141,222,RPM
33142,0,TPS
33142,109,MAP
33162,496,ACC1X
33165,520,ACC1Y
33166,606,ACC1Z
33167,0,CHIP1T
33183,7,REVCNT
33186,222,RPM
33187,0,TPS
33187,109,MAP
33205,7,REVCNT
33208,222,RPM
33209,0,TPS
33213,109,MAP
33235,7,REVCNT
33239,222,RPM
33239,0,TPS
33240,109,MAP
33257,8,REVCNT
33260,219,RPM
33261,0,TPS
33261,109,MAP
33282,493,ACC1X
33285,515,ACC1Y
33285,599,ACC1Z
33286,0,CHIP1T
33302,8,REVCNT
33305,219,RPM
33306,0,TPS
33306,109,MAP
33325,8,REVCNT
33328,219,RPM
33328,0,TPS
33329,109,MAP
33351,8,REVCNT
33354,219,RPM
33354,0,TPS
33355,109,MAP
33373,8,REVCNT
33376,219,RPM
33377,0,TPS
33377,109,MAP
33397,493,ACC1X
33400,525,ACC1Y
33400,618,ACC1Z
33401,0,CHIP1T
33418,8,REVCNT
33427,219,RPM
33427,0,TPS
33428,109,MAP
33445,8,REVCNT
33448,219,RPM
33449,0,TPS
33449,109,MAP
33472,8,REVCNT
33475,219,RPM
33476,0,TPS
33476,109,MAP
33495,8,REVCNT
33498,219,RPM
33498,0,TPS
33499,109,MAP
33518,502,ACC1X
33521,518,ACC1Y
33522,608,ACC1Z
33522,0,CHIP1T
33539,9,REVCNT
33542,211,RPM
33543,0,TPS
33544,109,MAP
33561,9,REVCNT
33564,211,RPM
33564,0,TPS
33565,109,MAP
33588,9,REVCNT
33591,211,RPM
33592,0,TPS
33592,109,MAP
33610,9,REVCNT
33613,211,RPM
33613,0,TPS
33617,109,MAP
33638,500,ACC1X
33641,517,ACC1Y
33641,594,ACC1Z
33642,0,CHIP1T
33658,9,REVCNT
33661,211,RPM
33662,0,TPS
33662,109,MAP
33681,9,REVCNT
33683,211,RPM
33684,0,TPS
33685,109,MAP
33708,9,REVCNT
33710,211,RPM
33711,0,TPS
33712,109,MAP
33729,9,REVCNT
33732,211,RPM
33733,0,TPS
33733,109,MAP
33754,496,ACC1X
33757,521,ACC1Y
33757,604,ACC1Z
33758,0,CHIP1T
33774,9,REVCNT
33777,211,RPM
33778,0,TPS
33778,109,MAP
33797,9,REVCNT
33800,211,RPM
33800,0,TPS
33801,109,MAP
33822,10,REVCNT
33831,205,RPM
33832,0,TPS
33832,109,MAP
33851,10,REVCNT
33854,205,RPM
33854,0,TPS
33855,109,MAP
33874,495,ACC1X
33878,520,ACC1Y
33879,605,ACC1Z
33880,0,CHIP1T
33896,10,REVCNT
33899,205,RPM
33899,0,TPS
33900,109,MAP
33917,0,DTPS+
33921,56,DTPS-
33922,65531,DECAYINJ(+) - DECAYINJ(-)
33922,65531,DECAYIGN(+) - DECAYIGN(-)
33944,10,REVCNT
33947,205,RPM
33948,0,TPS
33949,109,MAP
33967,10,REVCNT
33970,205,RPM
33971,0,TPS
33971,109,MAP
33990,493,ACC1X
33993,519,ACC1Y
33994,603,ACC1Z
34012,0,CHIP1T
34029,10,REVCNT
34032,205,RPM
34033,0,TPS
34033,109,MAP
34051,10,REVCNT
34054,205,RPM
34055,0,TPS
34055,109,MAP
34078,10,REVCNT
34081,205,RPM
34082,0,TPS
34082,109,MAP
34101,10,REVCNT
34104,205,RPM
34104,0,TPS
34105,109,MAP
34124,493,ACC1X
34127,520,ACC1Y
34128,604,ACC1Z
34128,0,CHIP1T
34146,10,REVCNT
34149,205,RPM
34149,0,TPS
34150,109,MAP
34167,0,REVCNT
34170,0,RPM
34170,0,TPS
34171,109,MAP
34194,0,REVCNT
34197,0,RPM
34197,0,TPS
34198,109,MAP
34215,0,REVCNT
34225,0,RPM
34225,0,TPS
34226,109,MAP
34245,494,ACC1X
34248,520,ACC1Y
34249,604,ACC1Z
34250,0,CHIP1T
34279,0,REVCNT
34282,0,RPM
34282,0,TPS
34283,109,MAP
34300,0,REVCNT
34304,0,RPM
34304,0,TPS
34305,109,MAP
34327,0,REVCNT
34330,0,RPM
34330,0,TPS
34331,109,MAP
34350,0,REVCNT
34353,0,RPM
34353,0,TPS
34354,109,MAP
34373,494,ACC1X
34376,519,ACC1Y
34377,603,ACC1Z
34377,0,CHIP1T
34394,0,REVCNT
34397,0,RPM
34398,0,TPS
34398,109,MAP
34416,0,REVCNT
34419,0,RPM
34419,0,TPS
34423,109,MAP
34446,0,REVCNT
34449,0,RPM
34449,0,TPS
34450,109,MAP
34468,0,REVCNT
34471,0,RPM
34471,0,TPS
34472,109,MAP
34492,494,ACC1X
34495,520,ACC1Y
34496,604,ACC1Z
34497,0,CHIP1T
34513,0,REVCNT
34516,0,RPM
34516,0,TPS
34518,109,MAP
34535,0,REVCNT
34538,0,RPM
34539,0,TPS
34539,109,MAP
34562,0,REVCNT
34565,0,RPM
34566,0,TPS
34566,109,MAP
34584,0,REVCNT
34587,0,RPM
34587,0,TPS
34588,109,MAP
34608,494,ACC1X
34611,520,ACC1Y
34612,604,ACC1Z
34612,0,CHIP1T
34629,0,REVCNT
34632,0,RPM
34638,0,TPS
34638,109,MAP
34657,0,REVCNT
34660,0,RPM
34660,0,TPS
34661,109,MAP
34683,0,REVCNT
34686,0,RPM
34686,0,TPS
34688,109,MAP
34705,0,REVCNT
34708,0,RPM
34709,0,TPS
34709,109,MAP
34729,494,ACC1X
34733,520,ACC1Y
34733,604,ACC1Z
34734,0,CHIP1T
34750,0,REVCNT
34753,0,RPM
34754,0,TPS
34754,109,MAP
34772,0,REVCNT
34776,0,RPM
34776,0,TPS
34777,109,MAP
34798,0,REVCNT
34801,0,RPM
34802,0,TPS
34802,109,MAP
34821,0,REVCNT
34824,0,RPM
34824,0,TPS
34825,109,MAP
34844,494,ACC1X
34851,520,ACC1Y
34852,604,ACC1Z
34852,0,CHIP1T
34869,0,REVCNT
34872,0,RPM
34873,0,TPS
34873,109,MAP
34891,0,REVCNT
34893,0,RPM
34894,0,TPS
34894,109,MAP
34917,0,REVCNT
34920,0,RPM
34921,0,TPS
34921,109,MAP
34939,0,REVCNT
34942,0,RPM
34942,0,TPS
34944,109,MAP
34963,495,ACC1X
34967,520,ACC1Y
34967,602,ACC1Z
34968,0,CHIP1T
34984,0,REVCNT
34988,0,RPM
34989,0,TPS
34989,109,MAP
35007,0,REVCNT
35009,0,RPM
35010,0,TPS
35011,109,MAP
35033,0,REVCNT
35036,0,RPM
35037,0,TPS
35037,109,MAP
35061,0,REVCNT
35063,0,RPM
35064,0,TPS
35065,109,MAP
35085,494,ACC1X
35088,520,ACC1Y
35089,604,ACC1Z
35089,0,CHIP1T
35105,0,REVCNT
35108,0,RPM
35109,0,TPS
35109,109,MAP
35128,0,REVCNT
35131,0,RPM
35131,0,TPS
35132,109,MAP
35153,0,REVCNT
35156,0,RPM
35158,0,TPS
35158,109,MAP
35176,0,REVCNT
35179,0,RPM
35179,0,TPS
35180,109,MAP
35200,494,ACC1X
35203,520,ACC1Y
35204,604,ACC1Z
35205,0,CHIP1T
35221,0,REVCNT
35224,0,RPM
35224,0,TPS
35225,109,MAP
35243,0,REVCNT
35246,0,RPM
35250,0,TPS
35251,109,MAP
35272,0,REVCNT
35275,0,RPM
35276,0,TPS
35276,109,MAP
35295,0,REVCNT
35298,0,RPM
35298,0,TPS
35299,109,MAP
35318,494,ACC1X
35321,520,ACC1Y
35322,604,ACC1Z
35322,0,CHIP1T
35340,0,REVCNT
35343,0,RPM
35343,0,TPS
35344,109,MAP
35361,0,REVCNT
35364,0,RPM
35364,0,TPS
35365,109,MAP
35388,0,REVCNT
35391,0,RPM
35391,0,TPS
35392,109,MAP
35410,0,REVCNT
35412,0,RPM
35414,0,TPS
35414,109,MAP
35434,494,ACC1X
35437,520,ACC1Y
35438,604,ACC1Z
35438,0,CHIP1T
35454,0,REVCNT
35464,0,RPM
35465,0,TPS
35465,109,MAP
35482,0,REVCNT
35485,0,RPM
35486,0,TPS
35486,109,MAP
35509,0,REVCNT
35512,0,RPM
35513,0,TPS
35513,109,MAP
35531,0,REVCNT
35534,0,RPM
35534,0,TPS
35535,109,MAP
35555,494,ACC1X
35558,520,ACC1Y
35559,604,ACC1Z
35560,0,CHIP1T
35576,0,REVCNT
35579,0,RPM
35579,0,TPS
35580,109,MAP
35598,0,REVCNT
35601,0,RPM
35601,0,TPS
35602,109,MAP
35624,0,REVCNT
35628,0,RPM
35628,0,TPS
35629,109,MAP
35646,0,REVCNT
35649,0,RPM
35650,0,TPS
35650,109,MAP
35674,494,ACC1X
35677,520,ACC1Y
35678,604,ACC1Z
35679,0,CHIP1T
35695,0,REVCNT
35698,0,RPM
35698,0,TPS
35699,109,MAP
35717,0,REVCNT
35720,0,RPM
35721,0,TPS
35721,109,MAP
35743,0,REVCNT
35746,0,RPM
35746,0,TPS
35747,109,MAP
35765,0,REVCNT
35768,0,RPM
35769,0,TPS
35769,109,MAP
35789,494,ACC1X
35792,520,ACC1Y
35792,604,ACC1Z
35793,0,CHIP1T
35810,0,REVCNT
35813,0,RPM
35814,0,TPS
35814,109,MAP
35831,0,REVCNT
35834,0,RPM
35835,0,TPS
35835,109,MAP
35859,0,REVCNT
35862,0,RPM
35868,0,TPS
35869,109,MAP
35887,0,REVCNT
35890,0,RPM
35890,0,TPS
35891,109,MAP
35910,494,ACC1X
35913,520,ACC1Y
35914,604,ACC1Z
35915,0,CHIP1T
35932,0,REVCNT
35935,0,RPM
35935,0,TPS
35936,109,MAP
35953,0,REVCNT
35956,0,RPM
35957,0,TPS
35957,109,MAP
35981,0,REVCNT
35984,0,RPM
35984,0,TPS
35985,109,MAP
36002,0,REVCNT
36005,0,RPM
36006,0,TPS
36006,109,MAP
36027,494,ACC1X
36030,520,ACC1Y
36030,604,ACC1Z
36031,0,CHIP1T
36047,0,REVCNT
36050,0,RPM
36051,0,TPS
36051,109,MAP
36070,0,REVCNT
36076,0,RPM
36077,0,TPS
36077,109,MAP
36100,0,REVCNT
36103,0,RPM
36104,0,TPS
36104,109,MAP
36122,0,REVCNT
36125,0,RPM
36125,0,TPS
36126,109,MAP
36146,494,ACC1X
36149,520,ACC1Y
36150,604,ACC1Z
36150,0,CHIP1T
36166,0,REVCNT
36169,0,RPM
36170,0,TPS
36170,109,MAP
36189,0,REVCNT
36192,0,RPM
36192,0,TPS
36193,109,MAP
36215,0,REVCNT
36218,0,RPM
36218,0,TPS
36219,109,MAP
36237,0,REVCNT
36240,0,RPM
36241,0,TPS
36241,109,MAP
36261,494,ACC1X
36264,520,ACC1Y
36264,604,ACC1Z
36265,0,CHIP1T
36288,0,REVCNT
36291,0,RPM
36291,0,TPS
36292,109,MAP
36310,0,REVCNT
36313,0,RPM
36314,0,TPS
36314,109,MAP
36337,0,REVCNT
36340,0,RPM
36340,0,TPS
36341,109,MAP
36359,0,REVCNT
36362,0,RPM
36363,0,TPS
36363,109,MAP
36383,494,ACC1X
36386,520,ACC1Y
36387,604,ACC1Z
36387,0,CHIP1T
36404,0,REVCNT
36407,0,RPM
36408,0,TPS
36408,109,MAP
36426,0,REVCNT
36429,0,RPM
36429,0,TPS
36430,109,MAP
36452,0,REVCNT
36455,0,RPM
36456,0,TPS
36456,109,MAP
36474,0,REVCNT
36477,0,RPM
36477,0,TPS
36482,109,MAP
36502,494,ACC1X
36505,520,ACC1Y
36505,604,ACC1Z
36506,0,CHIP1T
36523,0,REVCNT
36526,0,RPM
36527,0,TPS
36527,109,MAP
36545,0,REVCNT
36548,0,RPM
36548,0,TPS
36549,109,MAP
36571,0,REVCNT
36574,0,RPM
36575,0,TPS
36575,109,MAP
36593,0,REVCNT
36596,0,RPM
36596,0,TPS
36597,109,MAP
