Time Diff, Data, meas
129644,591,ACC1Y
129645,643,ACC1Z
129646,0,CHIP1T
129662,4242,REVCNT
129666,3370,RPM
129667,0,TPS
129671,109,MAP
129688,4244,REVCNT
129692,3192,RPM
129692,0,TPS
129693,109,MAP
129713,488,ACC1X
129716,535,ACC1Y
129717,637,ACC1Z
129718,0,CHIP1T
129734,4246,REVCNT
129737,3013,RPM
129738,0,TPS
129738,109,MAP
129757,4247,REVCNT
129760,2909,RPM
129760,0,TPS
129761,109,MAP
129781,503,ACC1X
129784,499,ACC1Y
129784,614,ACC1Z
129785,0,CHIP1T
129802,4249,REVCNT
129805,2704,RPM
129806,0,TPS
129806,109,MAP
129824,4250,REVCNT
129827,2640,RPM
129828,0,TPS
129828,109,MAP
129849,494,ACC1X
129858,547,ACC1Y
129858,615,ACC1Z
129859,0,CHIP1T
129875,4252,REVCNT
129879,2565,RPM
129880,0,TPS
129880,109,MAP
129898,4253,REVCNT
129901,2558,RPM
129902,0,TPS
129902,109,MAP
129923,498,ACC1X
129926,505,ACC1Y
129926,598,ACC1Z
129927,0,CHIP1T
129943,4255,REVCNT
129947,2563,RPM
129947,0,TPS
129948,109,MAP
129966,4256,REVCNT
129969,2630,RPM
129970,0,TPS
129970,109,MAP
129990,518,ACC1X
129993,460,ACC1Y
129994,599,ACC1Z
129994,0,CHIP1T
130011,4258,REVCNT
130015,2589,RPM
130015,0,TPS
130019,109,MAP
130037,4259,REVCNT
130040,2553,RPM
130041,0,TPS
130041,109,MAP
130062,505,ACC1X
130065,519,ACC1Y
130065,636,ACC1Z
130066,0,CHIP1T
130082,4261,REVCNT
130085,2591,RPM
130086,0,TPS
130087,109,MAP
130105,4262,REVCNT
130108,2640,RPM
130109,0,TPS
130109,109,MAP
130129,257,ACC1X
130132,483,ACC1Y
130134,583,ACC1Z
130134,0,CHIP1T
130150,4264,REVCNT
130154,2573,RPM
130154,0,TPS
130155,109,MAP
130172,4265,REVCNT
130176,2522,RPM
130177,10,TPS
130177,109,MAP
130197,516,ACC1X
130206,465,ACC1Y
130206,600,ACC1Z
130207,0,CHIP1T
130224,4267,REVCNT
130227,2543,RPM
130228,30,TPS
130228,109,MAP
130246,4268,REVCNT
130249,2698,RPM
130250,40,TPS
130250,109,MAP
130271,500,ACC1X
130274,444,ACC1Y
130274,562,ACC1Z
130275,0,CHIP1T
130291,4270,REVCNT
130294,2698,RPM
130295,65,TPS
130296,109,MAP
130314,4272,REVCNT
130317,3032,RPM
130318,75,TPS
130318,109,MAP
130338,495,ACC1X
130341,513,ACC1Y
130341,680,ACC1Z
130342,0,CHIP1T
130359,4274,REVCNT
130363,3170,RPM
130363,85,TPS
130367,109,MAP
130385,4275,REVCNT
130388,3291,RPM
130390,85,TPS
130390,109,MAP
130410,500,ACC1X
130413,442,ACC1Y
130413,453,ACC1Z
130414,0,CHIP1T
130430,4278,REVCNT
130434,3648,RPM
130435,85,TPS
130436,109,MAP
130453,4280,REVCNT
130456,3827,RPM
130457,85,TPS
130457,108,MAP
130478,560,ACC1X
130481,450,ACC1Y
130482,524,ACC1Z
130483,0,CHIP1T
130499,4282,REVCNT
130502,3984,RPM
130502,0,TPS
130503,109,MAP
130521,4284,REVCNT
130524,4018,RPM
130525,0,TPS
130526,109,MAP
130545,258,ACC1X
130554,573,ACC1Y
130555,662,ACC1Z
130555,0,CHIP1T
130572,4287,REVCNT
130575,3804,RPM
130576,0,TPS
130577,109,MAP
130594,4288,REVCNT
130597,3725,RPM
130598,0,TPS
130598,109,MAP
130619,537,ACC1X
130622,477,ACC1Y
130623,637,ACC1Z
130623,0,CHIP1T
130640,4291,REVCNT
130643,3462,RPM
130643,0,TPS
130644,109,MAP
130679,4293,REVCNT
130682,3279,RPM
130682,0,TPS
130683,109,MAP
130703,459,ACC1X
130706,591,ACC1Y
130707,616,ACC1Z
130708,0,CHIP1T
130724,4296,REVCNT
130727,3012,RPM
130733,0,TPS
130733,109,MAP
130751,4297,REVCNT
130754,2919,RPM
130755,0,TPS
130755,109,MAP
130776,474,ACC1X
130779,541,ACC1Y
130780,634,ACC1Z
130781,0,CHIP1T
130797,4299,REVCNT
130800,2791,RPM
130800,0,TPS
130801,109,MAP
130820,4300,REVCNT
130823,2727,RPM
130823,0,TPS
130824,109,MAP
130843,485,ACC1X
130847,534,ACC1Y
130847,636,ACC1Z
130848,0,CHIP1T
130865,4302,REVCNT
130868,2655,RPM
130869,0,TPS
130870,109,MAP
130887,4303,REVCNT
130890,2564,RPM
130891,0,TPS
130892,109,MAP
130912,523,ACC1X
130913,456,ACC1Y
130914,606,ACC1Z
130914,0,CHIP1T
130931,4305,REVCNT
130934,2461,RPM
130935,0,TPS
130935,109,MAP
130954,4306,REVCNT
130957,2486,RPM
130957,0,TPS
130958,108,MAP
130977,456,ACC1X
130981,542,ACC1Y
130981,609,ACC1Z
130982,0,CHIP1T
130999,4308,REVCNT
131002,2515,RPM
131003,0,TPS
131004,109,MAP
131021,4309,REVCNT
131024,2481,RPM
131025,0,TPS
131025,109,MAP
131046,486,ACC1X
131049,526,ACC1Y
131050,664,ACC1Z
131050,0,CHIP1T
131067,4311,REVCNT
131070,2589,RPM
131077,0,TPS
131078,109,MAP
131095,4312,REVCNT
131098,2591,RPM
131099,0,TPS
131100,109,MAP
131120,507,ACC1X
131123,555,ACC1Y
131124,601,ACC1Z
131125,0,CHIP1T
131141,4314,REVCNT
131144,2553,RPM
131145,0,TPS
131145,109,MAP
131164,4315,REVCNT
131167,2512,RPM
131168,0,TPS
131168,108,MAP
131188,487,ACC1X
131191,542,ACC1Y
131191,645,ACC1Z
131192,0,CHIP1T
131209,4317,REVCNT
131213,2493,RPM
131213,0,TPS
131214,109,MAP
131231,4318,REVCNT
131234,2538,RPM
131235,0,TPS
131236,108,MAP
131260,478,ACC1X
131263,548,ACC1Y
131264,662,ACC1Z
131265,0,CHIP1T
131281,4319,REVCNT
131284,2537,RPM
131286,0,TPS
131287,109,MAP
131304,4321,REVCNT
131307,2430,RPM
131308,10,TPS
131309,109,MAP
131329,505,ACC1X
131332,480,ACC1Y
131333,552,ACC1Z
131334,0,CHIP1T
131350,4323,REVCNT
131353,2487,RPM
131354,50,TPS
131354,109,MAP
131373,4324,REVCNT
131376,2578,RPM
131377,65,TPS
131377,109,MAP
131397,490,ACC1X
131400,548,ACC1Y
131400,585,ACC1Z
131401,0,CHIP1T
131418,4326,REVCNT
131422,2695,RPM
131428,95,TPS
131428,109,MAP
131446,4327,REVCNT
131449,2834,RPM
131450,95,TPS
131450,109,MAP
131471,502,ACC1X
131474,443,ACC1Y
131475,554,ACC1Z
131475,0,CHIP1T
131492,4329,REVCNT
131495,3023,RPM
131496,105,TPS
131496,109,MAP
131515,4330,REVCNT
131518,3062,RPM
131518,105,TPS
131519,109,MAP
131539,487,ACC1X
131543,533,ACC1Y
131543,524,ACC1Z
131544,0,CHIP1T
131560,4333,REVCNT
131563,3244,RPM
131564,0,TPS
131565,109,MAP
131582,4334,REVCNT
131586,3332,RPM
131587,0,TPS
131587,109,MAP
131611,508,ACC1X
131614,561,ACC1Y
131614,583,ACC1Z
131615,0,CHIP1T
131632,4337,REVCNT
131635,3425,RPM
131636,0,TPS
131637,109,MAP
131654,4338,REVCNT
131657,3344,RPM
131658,0,TPS
131658,109,MAP
131679,484,ACC1X
131682,569,ACC1Y
131683,628,ACC1Z
131684,0,CHIP1T
131700,4341,REVCNT
131703,3094,RPM
131704,0,TPS
131704,109,MAP
131723,4342,REVCNT
131726,3008,RPM
131727,0,TPS
131727,109,MAP
131746,525,ACC1X
131750,456,ACC1Y
131750,577,ACC1Z
131751,0,CHIP1T
131768,4344,REVCNT
131771,2862,RPM
131778,0,TPS
131778,109,MAP
131796,4345,REVCNT
131800,2766,RPM
131800,0,TPS
131801,109,MAP
131821,483,ACC1X
131824,536,ACC1Y
131824,586,ACC1Z
131825,0,CHIP1T
131842,4347,REVCNT
131845,2598,RPM
131846,0,TPS
131846,109,MAP
131864,4348,REVCNT
131867,2622,RPM
131868,0,TPS
131868,109,MAP
131889,497,ACC1X
131892,519,ACC1Y
131893,598,ACC1Z
131893,0,CHIP1T
131910,4350,REVCNT
131913,2587,RPM
131913,0,TPS
131914,109,MAP
131932,4351,REVCNT
131935,2586,RPM
131936,0,TPS
131936,109,MAP
131960,470,ACC1X
131963,565,ACC1Y
131964,648,ACC1Z
131964,0,CHIP1T
131982,4353,REVCNT
131985,2623,RPM
131986,0,TPS
131986,109,MAP
132004,4354,REVCNT
132007,2640,RPM
132007,0,TPS
132008,109,MAP
132028,498,ACC1X
132031,538,ACC1Y
132032,558,ACC1Z
132033,0,CHIP1T
132049,4356,REVCNT
132052,2559,RPM
132054,0,TPS
132054,109,MAP
132072,4357,REVCNT
132075,2540,RPM
132076,0,TPS
132076,109,MAP
132097,503,ACC1X
132100,536,ACC1Y
132100,560,ACC1Z
132101,0,CHIP1T
132117,4359,REVCNT
132126,2674,RPM
132127,0,TPS
132127,109,MAP
132146,4360,REVCNT
132149,2617,RPM
132150,0,TPS
132150,109,MAP
132170,476,ACC1X
132173,528,ACC1Y
132174,595,ACC1Z
132174,0,CHIP1T
132191,4362,REVCNT
132195,2551,RPM
132195,0,TPS
132196,109,MAP
132213,4363,REVCNT
132216,2518,RPM
132217,0,TPS
132218,109,MAP
132238,490,ACC1X
132241,517,ACC1Y
132242,537,ACC1Z
132243,0,CHIP1T
132259,4365,REVCNT
132262,2507,RPM
132263,0,TPS
132263,109,MAP
132281,4366,REVCNT
132285,2464,RPM
132285,20,TPS
132286,109,MAP
132310,482,ACC1X
132313,569,ACC1Y
132314,673,ACC1Z
132315,0,CHIP1T
132331,4368,REVCNT
132334,2544,RPM
132335,65,TPS
132335,109,MAP
132354,4369,REVCNT
132357,2601,RPM
132357,75,TPS
132358,109,MAP
132377,535,ACC1X
132380,470,ACC1Y
132381,602,ACC1Z
132382,0,CHIP1T
132399,4371,REVCNT
132402,2716,RPM
132403,115,TPS
132403,109,MAP
132421,4372,REVCNT
132424,2877,RPM
132425,130,TPS
132425,108,MAP
132446,479,ACC1X
132449,520,ACC1Y
132450,594,ACC1Z
132450,0,CHIP1T
132466,4375,REVCNT
132475,3131,RPM
132476,130,TPS
132476,109,MAP
132495,4376,REVCNT
132498,3234,RPM
132499,115,TPS
132499,109,MAP
132519,554,ACC1X
132523,480,ACC1Y
132524,637,ACC1Z
132524,0,CHIP1T
132541,4379,REVCNT
132544,3531,RPM
132544,0,TPS
132545,109,MAP
132562,4381,REVCNT
132567,3765,RPM
132567,0,TPS
132568,109,MAP
132587,517,ACC1X
132590,557,ACC1Y
132591,486,ACC1Z
132592,0,CHIP1T
132609,4383,REVCNT
132612,3702,RPM
132613,0,TPS
132613,109,MAP
132631,4385,REVCNT
132634,3586,RPM
132634,0,TPS
132639,109,MAP
132659,473,ACC1X
132662,589,ACC1Y
132663,648,ACC1Z
132664,0,CHIP1T
132680,4387,REVCNT
132683,3449,RPM
132684,0,TPS
132684,109,MAP
132702,4389,REVCNT
132706,3312,RPM
132706,0,TPS
132707,109,MAP
132726,463,ACC1X
132729,579,ACC1Y
132730,645,ACC1Z
132731,0,CHIP1T
132748,4391,REVCNT
132751,3177,RPM
132752,0,TPS
132752,109,MAP
132770,4392,REVCNT
132773,3119,RPM
132774,0,TPS
132774,109,MAP
132794,492,ACC1X
132798,519,ACC1Y
132798,621,ACC1Z
132799,0,CHIP1T
132815,4395,REVCNT
132825,2895,RPM
132826,0,TPS
132826,109,MAP
132844,4396,REVCNT
132847,2822,RPM
132847,0,TPS
132848,109,MAP
132868,486,ACC1X
132871,522,ACC1Y
132872,609,ACC1Z
132873,0,CHIP1T
132889,4398,REVCNT
132892,2660,RPM
132893,0,TPS
132893,109,MAP
132912,4399,REVCNT
132915,2587,RPM
132916,0,TPS
132916,109,MAP
132936,519,ACC1X
132939,553,ACC1Y
132939,588,ACC1Z
132940,0,CHIP1T
132957,4401,REVCNT
132960,2537,RPM
132961,0,TPS
132962,109,MAP
132979,4402,REVCNT
132982,2479,RPM
132983,0,TPS
132987,109,MAP
133007,486,ACC1X
133011,560,ACC1Y
133011,641,ACC1Z
133012,0,CHIP1T
133028,4404,REVCNT
133031,2538,RPM
133032,0,TPS
133032,109,MAP
133051,4405,REVCNT
133054,2572,RPM
133054,0,TPS
133055,109,MAP
133074,476,ACC1X
133078,529,ACC1Y
133079,577,ACC1Z
133080,0,CHIP1T
133096,4407,REVCNT
133099,2555,RPM
133100,0,TPS
133100,108,MAP
133118,4408,REVCNT
133122,2505,RPM
133123,0,TPS
133123,109,MAP
133143,484,ACC1X
133146,528,ACC1Y
133146,628,ACC1Z
133147,0,CHIP1T
133164,4410,REVCNT
133173,2626,RPM
133174,0,TPS
133174,109,MAP
133192,4411,REVCNT
133195,2561,RPM
133196,0,TPS
133196,108,MAP
133217,494,ACC1X
133220,535,ACC1Y
133220,589,ACC1Z
133221,0,CHIP1T
133237,4413,REVCNT
133240,2482,RPM
133241,0,TPS
133241,109,MAP
133260,4414,REVCNT
133263,2550,RPM
133264,0,TPS
133264,109,MAP
133284,520,ACC1X
133287,495,ACC1Y
133288,610,ACC1Z
133288,0,CHIP1T
133305,4416,REVCNT
133308,2506,RPM
133309,0,TPS
133310,109,MAP
133327,4416,REVCNT
133330,2506,RPM
133331,0,TPS
133336,109,MAP
133356,494,ACC1X
133359,519,ACC1Y
133359,621,ACC1Z
133360,0,CHIP1T
133377,4419,REVCNT
133380,2476,RPM
133381,50,TPS
133381,109,MAP
133399,4420,REVCNT
133402,2571,RPM
133403,75,TPS
133403,108,MAP
133424,475,ACC1X
133427,580,ACC1Y
133427,598,ACC1Z
133428,0,CHIP1T
133444,4422,REVCNT
133447,2799,RPM
133448,115,TPS
133449,109,MAP
133469,4423,REVCNT
133472,2912,RPM
133473,140,TPS
133473,109,MAP
133508,526,ACC1X
133511,553,ACC1Y
133512,514,ACC1Z
133513,0,CHIP1T
133535,4425,REVCNT
133538,3036,RPM
133538,140,TPS
133539,109,MAP
133558,4427,REVCNT
133561,3224,RPM
133562,140,TPS
133562,108,MAP
133582,477,ACC1X
133585,534,ACC1Y
133585,535,ACC1Z
133586,0,CHIP1T
133603,4430,REVCNT
133606,3514,RPM
133607,0,TPS
133608,109,MAP
133625,4432,REVCNT
133628,3723,RPM
133629,0,TPS
133630,108,MAP
133650,256,ACC1X
133653,559,ACC1Y
133654,523,ACC1Z
133655,0,CHIP1T
133671,4435,REVCNT
133675,3539,RPM
133676,0,TPS
133676,109,MAP
133694,4436,REVCNT
133697,3454,RPM
133701,0,TPS
133702,109,MAP
133722,765,ACC1X
133725,490,ACC1Y
133726,632,ACC1Z
133727,0,CHIP1T
133743,4438,REVCNT
133746,3305,RPM
133747,0,TPS
133747,109,MAP
133766,4440,REVCNT
133769,3158,RPM
133769,0,TPS
133770,109,MAP
133790,525,ACC1X
133793,453,ACC1Y
133793,587,ACC1Z
133794,0,CHIP1T
133811,4442,REVCNT
133814,3005,RPM
133815,0,TPS
133816,109,MAP
133833,4443,REVCNT
133836,2908,RPM
133837,0,TPS
133838,109,MAP
133858,510,ACC1X
133861,507,ACC1Y
133862,627,ACC1Z
133862,0,CHIP1T
133884,4445,REVCNT
133888,2761,RPM
133889,0,TPS
133890,109,MAP
133907,4446,REVCNT
133910,2663,RPM
133911,0,TPS
133911,109,MAP
133932,489,ACC1X
133935,525,ACC1Y
133936,589,ACC1Z
133936,0,CHIP1T
133953,4448,REVCNT
133956,2553,RPM
133956,0,TPS
133957,109,MAP
133976,4449,REVCNT
133979,2510,RPM
133979,0,TPS
133980,109,MAP
133999,490,ACC1X
134002,526,ACC1Y
134003,606,ACC1Z
134004,0,CHIP1T
134021,4451,REVCNT
134024,2516,RPM
134025,0,TPS
134025,109,MAP
134043,4452,REVCNT
134046,2619,RPM
134050,0,TPS
134051,109,MAP
134071,506,ACC1X
134074,533,ACC1Y
134075,541,ACC1Z
134076,0,CHIP1T
134092,4454,REVCNT
134095,2606,RPM
134096,0,TPS
134096,109,MAP
134115,4455,REVCNT
134118,2579,RPM
134119,0,TPS
134119,109,MAP
134139,492,ACC1X
134142,549,ACC1Y
134142,577,ACC1Z
134144,0,CHIP1T
134160,4457,REVCNT
134164,2625,RPM
134164,0,TPS
134165,109,MAP
134182,4458,REVCNT
134185,2645,RPM
134187,0,TPS
134188,109,MAP
134207,500,ACC1X
134210,531,ACC1Y
134211,652,ACC1Z
134211,0,CHIP1T
134234,4460,REVCNT
134238,2538,RPM
134238,0,TPS
134239,109,MAP
134256,4461,REVCNT
134259,2485,RPM
134260,0,TPS
134261,109,MAP
134281,492,ACC1X
134285,552,ACC1Y
134285,618,ACC1Z
134286,0,CHIP1T
134302,4463,REVCNT
134305,2536,RPM
134306,0,TPS
134306,109,MAP
134325,4464,REVCNT
134328,2566,RPM
134329,0,TPS
134329,109,MAP
134349,490,ACC1X
134352,519,ACC1Y
134353,631,ACC1Z
134353,0,CHIP1T
134370,4466,REVCNT
134374,2472,RPM
134374,0,TPS
134375,109,MAP
134392,4467,REVCNT
134395,2491,RPM
134401,10,TPS
134401,109,MAP
134421,463,ACC1X
134424,552,ACC1Y
134425,657,ACC1Z
134425,0,CHIP1T
134443,4469,REVCNT
134446,2542,RPM
134446,75,TPS
134447,109,MAP
134464,4470,REVCNT
134468,2529,RPM
134468,115,TPS
134469,109,MAP
134489,457,ACC1X
134492,540,ACC1Y
134493,634,ACC1Z
134494,0,CHIP1T
134510,4472,REVCNT
134513,2687,RPM
134514,130,TPS
134514,109,MAP
134533,4473,REVCNT
134536,2885,RPM
134537,130,TPS
134537,109,MAP
134557,443,ACC1X
134560,601,ACC1Y
134561,656,ACC1Z
134561,0,CHIP1T
134584,4476,REVCNT
134588,2994,RPM
134588,0,TPS
134589,109,MAP
134606,4477,REVCNT
134609,3093,RPM
134610,0,TPS
134611,108,MAP
134631,502,ACC1X
134634,496,ACC1Y
134635,616,ACC1Z
134635,0,CHIP1T
134652,4479,REVCNT
134656,3123,RPM
134656,0,TPS
134657,109,MAP
134674,4481,REVCNT
134678,3028,RPM
134678,0,TPS
134679,109,MAP
134700,483,ACC1X
134703,519,ACC1Y
134703,618,ACC1Z
134704,0,CHIP1T
134720,4483,REVCNT
134724,2890,RPM
134724,0,TPS
134725,109,MAP
134743,4484,REVCNT
134750,2814,RPM
134751,0,TPS
134751,109,MAP
134771,499,ACC1X
134774,513,ACC1Y
134775,621,ACC1Z
134775,0,CHIP1T
134793,4486,REVCNT
134796,2673,RPM
134796,0,TPS
134797,109,MAP
134814,4487,REVCNT
134817,2589,RPM
134818,0,TPS
134819,109,MAP
134840,489,ACC1X
134843,533,ACC1Y
134843,620,ACC1Z
134844,0,CHIP1T
134861,4489,REVCNT
134864,2642,RPM
134864,0,TPS
134865,109,MAP
134883,4490,REVCNT
134887,2653,RPM
134887,0,TPS
134888,109,MAP
134907,477,ACC1X
134910,545,ACC1Y
134912,621,ACC1Z
134918,0,CHIP1T
134934,4492,REVCNT
134937,2713,RPM
134938,0,TPS
134939,108,MAP
134957,4493,REVCNT
134960,2678,RPM
134961,0,TPS
134961,109,MAP
134981,490,ACC1X
134984,477,ACC1Y
134984,587,ACC1Z
134985,0,CHIP1T
135002,4496,REVCNT
135005,2671,RPM
135006,0,TPS
135006,109,MAP
135024,4497,REVCNT
135027,2682,RPM
135028,0,TPS
135028,109,MAP
135049,495,ACC1X
135052,491,ACC1Y
135053,548,ACC1Z
135053,0,CHIP1T
135070,4498,REVCNT
135073,2626,RPM
135073,0,TPS
135074,109,MAP
135092,4500,REVCNT
135111,2615,RPM
135112,0,TPS
135113,109,MAP
135134,486,ACC1X
135137,524,ACC1Y
135138,571,ACC1Z
135139,0,CHIP1T
135155,4501,REVCNT
135158,2650,RPM
135159,0,TPS
135159,109,MAP
135178,4503,REVCNT
135181,2663,RPM
135181,0,TPS
135182,109,MAP
135201,459,ACC1X
135205,539,ACC1Y
135205,637,ACC1Z
135206,0,CHIP1T
135223,4505,REVCNT
135226,2583,RPM
135227,0,TPS
135227,108,MAP
135245,4506,REVCNT
135248,2597,RPM
135248,0,TPS
135249,109,MAP
135270,489,ACC1X
135273,514,ACC1Y
135274,632,ACC1Z
135280,0,CHIP1T
135297,0,DTPS+
135300,0,DTPS-
135301,0,DECAYINJ(+) - DECAYINJ(-)
135301,0,DECAYIGN(+) - DECAYIGN(-)
135319,4509,REVCNT
135322,2563,RPM
135323,0,TPS
135323,109,MAP
135343,492,ACC1X
135347,549,ACC1Y
135347,639,ACC1Z
135348,0,CHIP1T
135364,4511,REVCNT
135367,2537,RPM
135368,0,TPS
135368,109,MAP
135387,4512,REVCNT
135390,2634,RPM
135391,0,TPS
135391,109,MAP
135411,496,ACC1X
135414,538,ACC1Y
135414,582,ACC1Z
135415,0,CHIP1T
135432,4514,REVCNT
135435,2622,RPM
135436,0,TPS
135440,109,MAP
135458,4515,REVCNT
135461,2595,RPM
135461,0,TPS
135462,109,MAP
135482,465,ACC1X
135486,542,ACC1Y
135486,590,ACC1Z
135487,0,CHIP1T
135503,4517,REVCNT
135506,2579,RPM
135507,0,TPS
135507,109,MAP
135526,4518,REVCNT
135529,2582,RPM
135529,0,TPS
135530,109,MAP
135550,489,ACC1X
135554,513,ACC1Y
135554,603,ACC1Z
135555,0,CHIP1T
135571,4521,REVCNT
135574,2700,RPM
135575,0,TPS
135575,109,MAP
135593,4521,REVCNT
135597,2700,RPM
135598,0,TPS
135598,109,MAP
135617,468,ACC1X
135626,560,ACC1Y
135627,653,ACC1Z
135628,0,CHIP1T
135645,4523,REVCNT
135648,2590,RPM
135649,0,TPS
135649,109,MAP
135667,4525,REVCNT
135670,2598,RPM
135670,0,TPS
135671,109,MAP
135691,508,ACC1X
135694,480,ACC1Y
135695,576,ACC1Z
135696,0,CHIP1T
135712,4527,REVCNT
135715,2594,RPM
135716,0,TPS
135716,109,MAP
135735,4528,REVCNT
135738,2557,RPM
135739,0,TPS
135739,109,MAP
135759,526,ACC1X
135762,464,ACC1Y
135763,603,ACC1Z
135764,0,CHIP1T
135781,4530,REVCNT
135784,2606,RPM
135785,0,TPS
135789,109,MAP
135806,4531,REVCNT
135810,2563,RPM
135811,0,TPS
135812,109,MAP
135831,509,ACC1X
135834,490,ACC1Y
135835,548,ACC1Z
135836,0,CHIP1T
135853,4533,REVCNT
135856,2561,RPM
135857,0,TPS
135857,109,MAP
135874,4534,REVCNT
135878,2545,RPM
135878,0,TPS
135879,108,MAP
135899,516,ACC1X
135902,475,ACC1Y
135903,609,ACC1Z
135904,0,CHIP1T
135920,4536,REVCNT
135923,2525,RPM
135924,0,TPS
135924,108,MAP
135943,4536,REVCNT
135946,2525,RPM
135947,0,TPS
135947,109,MAP
135967,486,ACC1X
135976,551,ACC1Y
135976,632,ACC1Z
135977,0,CHIP1T
135994,4539,REVCNT
135997,2522,RPM
135998,0,TPS
135998,109,MAP
136016,4539,REVCNT
136019,2522,RPM
136019,0,TPS
136020,109,MAP
136040,504,ACC1X
136043,484,ACC1Y
136044,593,ACC1Z
136045,0,CHIP1T
136061,4542,REVCNT
136065,2512,RPM
136066,0,TPS
136066,109,MAP
136084,4542,REVCNT
136087,2512,RPM
136088,0,TPS
136088,109,MAP
136109,489,ACC1X
136112,538,ACC1Y
136112,605,ACC1Z
136113,0,CHIP1T
136129,4545,REVCNT
136132,2581,RPM
136133,0,TPS
136137,109,MAP
136156,4545,REVCNT
136159,2581,RPM
136159,0,TPS
136160,109,MAP
136179,460,ACC1X
136182,536,ACC1Y
136183,553,ACC1Z
136184,0,CHIP1T
136201,4548,REVCNT
136204,2522,RPM
136205,0,TPS
136205,109,MAP
136223,4548,REVCNT
136226,2522,RPM
136226,0,TPS
136227,109,MAP
136247,486,ACC1X
136250,564,ACC1Y
136251,591,ACC1Z
136252,0,CHIP1T
136270,4550,REVCNT
136273,2557,RPM
136274,0,TPS
136274,109,MAP
136307,4551,REVCNT
136311,2548,RPM
136311,0,TPS
136312,109,MAP
136333,467,ACC1X
136342,572,ACC1Y
136342,639,ACC1Z
136343,0,CHIP1T
136359,4554,REVCNT
136363,2496,RPM
136364,0,TPS
136365,109,MAP
136382,4555,REVCNT
136385,2471,RPM
136386,0,TPS
136387,109,MAP
136407,544,ACC1X
136410,459,ACC1Y
136411,592,ACC1Z
136412,0,CHIP1T
136428,4557,REVCNT
136431,2523,RPM
136432,0,TPS
136432,108,MAP
136451,4558,REVCNT
136454,2561,RPM
136454,0,TPS
136455,109,MAP
136474,462,ACC1X
136478,540,ACC1Y
136478,616,ACC1Z
136479,0,CHIP1T
136496,4560,REVCNT
136499,2544,RPM
136500,0,TPS
136504,109,MAP
136522,4561,REVCNT
136525,2484,RPM
136526,0,TPS
136526,109,MAP
136547,767,ACC1X
136550,473,ACC1Y
136550,588,ACC1Z
136551,0,CHIP1T
136568,4563,REVCNT
136571,2547,RPM
136571,0,TPS
136572,109,MAP
136590,4564,REVCNT
136594,2568,RPM
136594,0,TPS
136595,109,MAP
136614,490,ACC1X
136617,527,ACC1Y
136619,584,ACC1Z
136620,0,CHIP1T
136636,4566,REVCNT
136639,2564,RPM
136640,0,TPS
136640,108,MAP
136658,4567,REVCNT
136662,2614,RPM
136663,0,TPS
136663,109,MAP
136683,508,ACC1X
136692,535,ACC1Y
136692,569,ACC1Z
136693,0,CHIP1T
136710,4569,REVCNT
136713,2473,RPM
136714,0,TPS
136715,109,MAP
136732,4570,REVCNT
136735,2484,RPM
136736,0,TPS
136736,108,MAP
136757,494,ACC1X
136760,559,ACC1Y
136761,630,ACC1Z
136761,0,CHIP1T
136778,4572,REVCNT
136781,2480,RPM
136781,0,TPS
136782,108,MAP
136800,4573,REVCNT
136804,2458,RPM
136804,0,TPS
136805,109,MAP
136824,479,ACC1X
136827,526,ACC1Y
136828,580,ACC1Z
136829,0,CHIP1T
136846,4575,REVCNT
136849,2587,RPM
136850,0,TPS
136854,109,MAP
136872,4576,REVCNT
136876,2536,RPM
136876,0,TPS
136877,109,MAP
136896,258,ACC1X
136900,541,ACC1Y
136900,587,ACC1Z
136901,0,CHIP1T
136918,4578,REVCNT
136921,2510,RPM
136922,0,TPS
136923,109,MAP
136940,4579,REVCNT
136943,2536,RPM
136944,0,TPS
136944,109,MAP
136965,458,ACC1X
136968,550,ACC1Y
136969,638,ACC1Z
136969,0,CHIP1T
136986,4581,REVCNT
136989,2551,RPM
136989,0,TPS
136990,109,MAP
137008,4582,REVCNT
137012,2485,RPM
137012,0,TPS
137013,108,MAP
137032,496,ACC1X
137041,483,ACC1Y
137042,556,ACC1Z
137043,0,CHIP1T
137060,4584,REVCNT
137063,2549,RPM
137064,0,TPS
137064,109,MAP
137082,4585,REVCNT
137085,2542,RPM
137085,0,TPS
137086,109,MAP
137106,502,ACC1X
137110,766,ACC1Y
137110,614,ACC1Z
137111,0,CHIP1T
137127,4587,REVCNT
137131,2474,RPM
137132,0,TPS
137133,109,MAP
137150,4588,REVCNT
137153,2408,RPM
137154,0,TPS
137154,108,MAP
137175,512,ACC1X
137178,486,ACC1Y
137179,602,ACC1Z
137179,0,CHIP1T
137196,4590,REVCNT
137199,2571,RPM
137199,0,TPS
137204,109,MAP
137222,4591,REVCNT
137225,2601,RPM
137226,0,TPS
137227,109,MAP
137246,508,ACC1X
137249,484,ACC1Y
137250,579,ACC1Z
137251,0,CHIP1T
137268,4593,REVCNT
137271,2522,RPM
137272,0,TPS
137272,108,MAP
137290,4593,REVCNT
137293,2522,RPM
137293,0,TPS
137294,109,MAP
137315,481,ACC1X
137318,525,ACC1Y
137318,601,ACC1Z
137319,0,CHIP1T
137335,4596,REVCNT
137338,2541,RPM
137339,0,TPS
137340,108,MAP
137358,4596,REVCNT
137361,2541,RPM
137362,0,TPS
