Time Diff, Data, meas
26462,0,RPM
26462,0,TPS
26463,109,MAP
26485,0,REVCNT
26488,0,RPM
26488,0,TPS
26489,109,MAP
26507,0,REVCNT
26510,0,RPM
26511,0,TPS
26511,109,MAP
26531,495,ACC1X
26534,520,ACC1Y
26534,605,ACC1Z
26535,0,CHIP1T
26552,0,REVCNT
26555,0,RPM
26555,0,TPS
26556,109,MAP
26573,0,REVCNT
26576,0,RPM
26577,0,TPS
26577,109,MAP
26600,0,REVCNT
26603,0,RPM
26603,0,TPS
26604,109,MAP
26621,0,REVCNT
26625,0,RPM
26626,0,TPS
26632,109,MAP
26651,495,ACC1X
26654,520,ACC1Y
26655,606,ACC1Z
26656,0,CHIP1T
26673,0,REVCNT
26676,0,RPM
26676,0,TPS
26677,109,MAP
26694,0,REVCNT
26697,0,RPM
26697,0,TPS
26698,109,MAP
26721,0,REVCNT
26724,0,RPM
26724,0,TPS
26725,109,MAP
26742,0,REVCNT
26745,0,RPM
26746,0,TPS
26746,109,MAP
26766,495,ACC1X
26769,521,ACC1Y
26770,606,ACC1Z
26771,0,CHIP1T
26787,0,REVCNT
26790,0,RPM
26790,0,TPS
26791,109,MAP
26809,0,REVCNT
26812,0,RPM
26813,0,TPS
26813,109,MAP
26835,0,REVCNT
26843,0,RPM
26843,0,TPS
26844,109,MAP
26861,0,REVCNT
26864,0,RPM
26865,0,TPS
26865,109,MAP
26885,495,ACC1X
26888,520,ACC1Y
26889,605,ACC1Z
26890,0,CHIP1T
26906,0,REVCNT
26909,0,RPM
26909,0,TPS
26910,109,MAP
26928,0,REVCNT
26931,0,RPM
26932,0,TPS
26932,109,MAP
26954,0,REVCNT
26957,0,RPM
26957,0,TPS
26958,109,MAP
26976,0,REVCNT
26979,0,RPM
26980,0,TPS
26980,109,MAP
26999,495,ACC1X
27003,521,ACC1Y
27003,605,ACC1Z
27004,0,CHIP1T
27021,0,REVCNT
27024,0,RPM
27024,0,TPS
27025,109,MAP
27048,0,REVCNT
27052,0,RPM
27052,0,TPS
27053,109,MAP
27075,0,REVCNT
27078,0,RPM
27078,0,TPS
27079,109,MAP
27097,0,REVCNT
27100,0,RPM
27101,0,TPS
27101,109,MAP
27120,494,ACC1X
27123,521,ACC1Y
27124,605,ACC1Z
27125,0,CHIP1T
27142,0,REVCNT
27145,0,RPM
27145,0,TPS
27146,109,MAP
27163,0,REVCNT
27166,0,RPM
27167,0,TPS
27167,109,MAP
27190,0,REVCNT
27193,0,RPM
27194,0,TPS
27194,109,MAP
27212,0,REVCNT
27215,0,RPM
27215,0,TPS
27216,109,MAP
27236,495,ACC1X
27239,520,ACC1Y
27240,605,ACC1Z
27244,0,CHIP1T
27260,0,REVCNT
27264,0,RPM
27265,0,TPS
27265,109,MAP
27283,0,REVCNT
27285,0,RPM
27286,0,TPS
27286,109,MAP
27309,0,REVCNT
27312,0,RPM
27313,0,TPS
27313,109,MAP
27331,0,REVCNT
27334,0,RPM
27334,0,TPS
27335,109,MAP
27355,495,ACC1X
27358,521,ACC1Y
27359,605,ACC1Z
27359,0,CHIP1T
27375,0,REVCNT
27378,0,RPM
27379,0,TPS
27379,109,MAP
27398,0,REVCNT
27401,0,RPM
27401,0,TPS
27402,109,MAP
27424,0,REVCNT
27427,0,RPM
27428,0,TPS
27428,109,MAP
27447,0,REVCNT
27455,0,RPM
27456,0,TPS
27456,109,MAP
27475,495,ACC1X
27479,521,ACC1Y
27480,606,ACC1Z
27481,0,CHIP1T
27497,0,REVCNT
27500,0,RPM
27500,0,TPS
27501,109,MAP
27518,0,REVCNT
27522,0,RPM
27522,0,TPS
27523,109,MAP
27561,0,REVCNT
27565,0,RPM
27565,0,TPS
27566,109,MAP
27583,0,REVCNT
27586,0,RPM
27587,0,TPS
27587,109,MAP
27608,495,ACC1X
27611,520,ACC1Y
27612,605,ACC1Z
27613,0,CHIP1T
27629,0,REVCNT
27632,0,RPM
27632,0,TPS
27633,109,MAP
27651,0,REVCNT
27654,0,RPM
27655,0,TPS
27655,109,MAP
27681,0,REVCNT
27683,0,RPM
27684,0,TPS
27685,109,MAP
27703,0,REVCNT
27706,0,RPM
27707,0,TPS
27707,109,MAP
27727,495,ACC1X
27730,520,ACC1Y
27731,605,ACC1Z
27731,0,CHIP1T
27748,0,REVCNT
27751,0,RPM
27752,0,TPS
27752,109,MAP
27770,0,REVCNT
27773,0,RPM
27773,0,TPS
27774,109,MAP
27796,0,REVCNT
27799,0,RPM
27800,0,TPS
27800,109,MAP
27819,0,REVCNT
27822,0,RPM
27822,0,TPS
27823,109,MAP
27842,495,ACC1X
27845,520,ACC1Y
27846,605,ACC1Z
27847,0,CHIP1T
27864,0,REVCNT
27867,0,RPM
27867,0,TPS
27874,109,MAP
27891,0,REVCNT
27894,0,RPM
27894,0,TPS
27895,109,MAP
27918,0,REVCNT
27921,0,RPM
27921,0,TPS
27922,109,MAP
27939,0,REVCNT
27942,0,RPM
27943,0,TPS
27943,109,MAP
27964,495,ACC1X
27967,520,ACC1Y
27967,605,ACC1Z
27968,0,CHIP1T
27984,0,REVCNT
27987,0,RPM
27988,0,TPS
27988,109,MAP
28006,0,REVCNT
28009,0,RPM
28010,0,TPS
28010,109,MAP
28033,0,REVCNT
28036,0,RPM
28037,0,TPS
28037,109,MAP
28055,0,REVCNT
28058,0,RPM
28058,0,TPS
28059,109,MAP
28079,495,ACC1X
28082,521,ACC1Y
28086,605,ACC1Z
28087,0,CHIP1T
28103,0,REVCNT
28106,0,RPM
28106,0,TPS
28107,109,MAP
28125,0,REVCNT
28128,0,RPM
28129,0,TPS
28129,109,MAP
28151,0,REVCNT
28154,0,RPM
28154,0,TPS
28155,109,MAP
28173,0,REVCNT
28176,0,RPM
28177,0,TPS
28177,109,MAP
28197,495,ACC1X
28200,520,ACC1Y
28201,606,ACC1Z
28201,0,CHIP1T
28218,0,REVCNT
28221,0,RPM
28222,0,TPS
28222,109,MAP
28240,0,REVCNT
28243,0,RPM
28243,0,TPS
28244,109,MAP
28267,0,REVCNT
28269,0,RPM
28270,0,TPS
28271,109,MAP
28295,0,REVCNT
28298,0,RPM
28298,0,TPS
28299,109,MAP
28318,495,ACC1X
28321,520,ACC1Y
28322,606,ACC1Z
28323,0,CHIP1T
28340,0,REVCNT
28343,0,RPM
28343,0,TPS
28344,109,MAP
28361,0,REVCNT
28364,0,RPM
28364,0,TPS
28365,109,MAP
28388,0,REVCNT
28390,0,RPM
28391,0,TPS
28392,109,MAP
28409,0,REVCNT
28412,0,RPM
28412,0,TPS
28413,109,MAP
28433,494,ACC1X
28436,521,ACC1Y
28437,605,ACC1Z
28438,0,CHIP1T
28454,0,REVCNT
28457,0,RPM
28457,0,TPS
28459,109,MAP
28476,0,REVCNT
28479,0,RPM
28479,0,TPS
28484,109,MAP
28507,0,REVCNT
28510,0,RPM
28510,0,TPS
28511,109,MAP
28528,0,REVCNT
28531,0,RPM
28532,0,TPS
28532,109,MAP
28552,495,ACC1X
28555,520,ACC1Y
28556,605,ACC1Z
28557,0,CHIP1T
28573,0,REVCNT
28576,0,RPM
28576,0,TPS
28577,109,MAP
28595,0,REVCNT
28598,0,RPM
28599,0,TPS
28599,109,MAP
28621,0,REVCNT
28624,0,RPM
28624,0,TPS
28625,109,MAP
28643,0,REVCNT
28646,0,RPM
28647,0,TPS
28647,109,MAP
28666,495,ACC1X
28670,520,ACC1Y
28670,605,ACC1Z
28672,0,CHIP1T
28688,0,REVCNT
28697,0,RPM
28697,0,TPS
28698,109,MAP
28716,0,REVCNT
28719,0,RPM
28719,0,TPS
28720,109,MAP
28742,0,REVCNT
28745,0,RPM
28745,0,TPS
28746,109,MAP
28764,0,REVCNT
28767,0,RPM
28768,0,TPS
28768,109,MAP
28788,495,ACC1X
28791,520,ACC1Y
28791,605,ACC1Z
28792,0,CHIP1T
28809,0,REVCNT
28812,0,RPM
28812,0,TPS
28813,109,MAP
28830,0,REVCNT
28833,0,RPM
28834,0,TPS
28834,109,MAP
28857,0,REVCNT
28860,0,RPM
28860,0,TPS
28861,109,MAP
28878,0,REVCNT
28881,0,RPM
28882,0,TPS
28882,109,MAP
28903,495,ACC1X
28910,520,ACC1Y
28910,606,ACC1Z
28911,0,CHIP1T
28928,0,REVCNT
28931,0,RPM
28932,0,TPS
28932,109,MAP
28950,0,REVCNT
28953,0,RPM
28953,0,TPS
28954,109,MAP
28976,0,REVCNT
28979,0,RPM
28980,0,TPS
28980,109,MAP
28998,0,REVCNT
29001,0,RPM
29001,0,TPS
29002,109,MAP
29022,495,ACC1X
29025,520,ACC1Y
29026,606,ACC1Z
29027,0,CHIP1T
29043,0,REVCNT
29046,0,RPM
29046,0,TPS
29047,109,MAP
29065,0,REVCNT
29068,0,RPM
29068,0,TPS
29069,109,MAP
29091,0,REVCNT
29093,0,RPM
29094,0,TPS
29101,109,MAP
29119,0,REVCNT
29122,0,RPM
29122,0,TPS
29123,109,MAP
29143,495,ACC1X
29146,521,ACC1Y
29147,606,ACC1Z
29147,0,CHIP1T
29164,0,REVCNT
29166,0,RPM
29167,0,TPS
29167,109,MAP
29186,0,REVCNT
29189,0,RPM
29189,0,TPS
29190,109,MAP
29212,0,REVCNT
29215,0,RPM
29215,0,TPS
29216,109,MAP
29234,0,REVCNT
29237,0,RPM
29238,0,TPS
29238,109,MAP
29258,495,ACC1X
29261,520,ACC1Y
29261,605,ACC1Z
29262,0,CHIP1T
29279,0,REVCNT
29282,0,RPM
29283,0,TPS
29283,109,MAP
29301,0,REVCNT
29303,0,RPM
29308,0,TPS
29308,109,MAP
29331,0,REVCNT
29334,0,RPM
29335,0,TPS
29335,109,MAP
29353,0,REVCNT
29357,0,RPM
29357,0,TPS
29358,109,MAP
29377,495,ACC1X
29380,521,ACC1Y
29381,605,ACC1Z
29381,0,CHIP1T
29399,0,REVCNT
29402,0,RPM
29402,0,TPS
29403,109,MAP
29420,0,REVCNT
29423,0,RPM
29424,0,TPS
29424,109,MAP
29447,0,REVCNT
29450,0,RPM
29450,0,TPS
29451,109,MAP
29468,0,REVCNT
29471,0,RPM
29472,0,TPS
29472,109,MAP
29493,495,ACC1X
29496,520,ACC1Y
29497,605,ACC1Z
29497,0,CHIP1T
29519,0,REVCNT
29522,0,RPM
29523,0,TPS
29523,109,MAP
29542,0,REVCNT
29545,0,RPM
29545,0,TPS
29546,109,MAP
29569,0,REVCNT
29572,0,RPM
29572,0,TPS
29573,109,MAP
29590,0,REVCNT
29593,0,RPM
29594,0,TPS
29594,109,MAP
29615,495,ACC1X
29618,521,ACC1Y
29618,606,ACC1Z
29619,0,CHIP1T
29635,0,REVCNT
29638,0,RPM
29639,0,TPS
29639,109,MAP
29657,0,REVCNT
29660,0,RPM
29661,0,TPS
29661,109,MAP
29684,0,REVCNT
29687,0,RPM
29688,0,TPS
29688,109,MAP
29707,0,REVCNT
29710,0,RPM
29710,0,TPS
29711,109,MAP
29734,495,ACC1X
29737,520,ACC1Y
29737,605,ACC1Z
29739,0,CHIP1T
29755,0,REVCNT
29758,0,RPM
29759,0,TPS
29759,109,MAP
29777,0,REVCNT
29780,0,RPM
29780,0,TPS
29782,109,MAP
29804,3,DTPS+
29807,0,DTPS-
29808,20,DECAYINJ(+) - DECAYINJ(-)
29808,20,DECAYIGN(+) - DECAYIGN(-)
29827,0,REVCNT
29830,0,RPM
29831,0,TPS
29831,109,MAP
29850,495,ACC1X
29853,520,ACC1Y
29854,605,ACC1Z
29855,0,CHIP1T
29872,0,REVCNT
29875,0,RPM
29875,0,TPS
29876,109,MAP
29893,0,REVCNT
29896,0,RPM
29897,0,TPS
29903,109,MAP
29926,0,REVCNT
29929,0,RPM
29929,0,TPS
29930,109,MAP
29947,0,REVCNT
29950,0,RPM
29952,0,TPS
29952,109,MAP
29972,495,ACC1X
29975,520,ACC1Y
29975,606,ACC1Z
29976,0,CHIP1T
29992,0,REVCNT
29996,0,RPM
29997,0,TPS
29997,109,MAP
30014,0,REVCNT
30017,0,RPM
30018,0,TPS
30018,109,MAP
30041,0,REVCNT
30044,0,RPM
30045,0,TPS
30045,109,MAP
30063,0,REVCNT
30066,0,RPM
30066,0,TPS
30067,109,MAP
30087,495,ACC1X
30090,520,ACC1Y
30091,605,ACC1Z
30091,0,CHIP1T
30108,0,REVCNT
30114,0,RPM
30115,0,TPS
30115,109,MAP
30134,0,REVCNT
30137,0,RPM
30137,0,TPS
30138,109,MAP
30159,0,REVCNT
30162,0,RPM
30163,0,TPS
30164,109,MAP
30182,0,REVCNT
30185,0,RPM
30186,0,TPS
30186,109,MAP
30206,495,ACC1X
30210,520,ACC1Y
30210,605,ACC1Z
30211,0,CHIP1T
30227,0,REVCNT
30230,0,RPM
30231,0,TPS
30231,109,MAP
30249,0,REVCNT
30253,0,RPM
30253,0,TPS
30254,109,MAP
30276,0,REVCNT
30279,0,RPM
30279,0,TPS
30280,109,MAP
30298,0,REVCNT
30301,0,RPM
30302,0,TPS
30302,109,MAP
30322,495,ACC1X
30331,520,ACC1Y
30331,606,ACC1Z
30332,0,CHIP1T
30349,0,REVCNT
30352,0,RPM
30353,0,TPS
30353,109,MAP
30371,0,REVCNT
30374,0,RPM
30374,0,TPS
30375,109,MAP
30397,0,REVCNT
30400,0,RPM
30401,0,TPS
30402,109,MAP
30437,0,REVCNT
30440,0,RPM
30440,0,TPS
30441,109,MAP
30460,495,ACC1X
30464,520,ACC1Y
30464,605,ACC1Z
30465,0,CHIP1T
30482,0,REVCNT
30484,0,RPM
30485,0,TPS
30485,109,MAP
30503,0,REVCNT
30507,0,RPM
30507,0,TPS
30508,109,MAP
30530,0,REVCNT
30533,0,RPM
30533,0,TPS
30537,109,MAP
30556,0,REVCNT
30559,0,RPM
30559,0,TPS
30560,109,MAP
30579,495,ACC1X
30582,521,ACC1Y
30583,605,ACC1Z
30584,0,CHIP1T
30601,0,REVCNT
30604,0,RPM
30604,0,TPS
30605,109,MAP
30622,0,REVCNT
30625,0,RPM
30626,0,TPS
30626,109,MAP
30649,0,REVCNT
30652,0,RPM
30652,0,TPS
30653,109,MAP
30670,0,REVCNT
30673,0,RPM
30674,0,TPS
30674,109,MAP
30695,495,ACC1X
30698,521,ACC1Y
30699,605,ACC1Z
30699,0,CHIP1T
30716,0,REVCNT
30718,0,RPM
30720,0,TPS
30720,109,MAP
30738,0,REVCNT
30741,0,RPM
30747,0,TPS
30748,109,MAP
30770,0,REVCNT
30773,0,RPM
30774,0,TPS
30775,109,MAP
30792,0,REVCNT
30795,0,RPM
30795,0,TPS
30796,109,MAP
30817,495,ACC1X
30820,520,ACC1Y
30821,605,ACC1Z
30821,0,CHIP1T
30837,0,REVCNT
30840,0,RPM
30841,0,TPS
30841,109,MAP
30860,0,REVCNT
30863,0,RPM
30863,0,TPS
30864,109,MAP
30886,0,REVCNT
30889,0,RPM
30891,0,TPS
30891,109,MAP
30909,0,REVCNT
30912,0,RPM
30912,0,TPS
30913,109,MAP
30932,495,ACC1X
30936,521,ACC1Y
30937,605,ACC1Z
30938,0,CHIP1T
30957,0,REVCNT
30960,0,RPM
30961,0,TPS
30961,109,MAP
30980,0,REVCNT
30983,0,RPM
30983,0,TPS
30984,109,MAP
31006,0,REVCNT
31009,0,RPM
31010,0,TPS
31010,109,MAP
31029,0,REVCNT
31032,0,RPM
31032,0,TPS
31033,109,MAP
31053,495,ACC1X
31056,520,ACC1Y
31056,605,ACC1Z
31057,0,CHIP1T
31074,0,REVCNT
31077,0,RPM
31078,0,TPS
31078,109,MAP
31096,0,REVCNT
31099,0,RPM
31099,0,TPS
31100,109,MAP
31123,0,REVCNT
31126,0,RPM
31126,0,TPS
31127,109,MAP
31145,0,REVCNT
31149,0,RPM
31149,0,TPS
31155,109,MAP
31175,495,ACC1X
31178,521,ACC1Y
31178,606,ACC1Z
31179,0,CHIP1T
31196,0,REVCNT
31199,0,RPM
31200,0,TPS
31200,109,MAP
31217,0,REVCNT
31220,0,RPM
31221,0,TPS
31221,109,MAP
31245,0,REVCNT
31248,0,RPM
31249,0,TPS
31249,109,MAP
31267,0,REVCNT
31270,0,RPM
31270,0,TPS
31271,109,MAP
31291,495,ACC1X
31294,520,ACC1Y
31295,605,ACC1Z
31296,0,CHIP1T
31312,0,REVCNT
31315,0,RPM
31315,0,TPS
31316,109,MAP
31334,0,REVCNT
31337,0,RPM
31338,0,TPS
31338,109,MAP
31361,0,REVCNT
31364,0,RPM
31368,0,TPS
31369,109,MAP
31386,0,REVCNT
31389,0,RPM
31390,0,TPS
31390,109,MAP
31411,495,ACC1X
31414,520,ACC1Y
31414,605,ACC1Z
31415,0,CHIP1T
31431,0,REVCNT
31434,0,RPM
31435,0,TPS
31435,109,MAP
31454,0,REVCNT
31457,0,RPM
31457,0,TPS
31458,109,MAP
31479,0,REVCNT
31482,0,RPM
31483,0,TPS
31483,109,MAP
31502,0,REVCNT
31505,0,RPM
31505,0,TPS
31506,109,MAP
31525,495,ACC1X
31528,520,ACC1Y
31529,605,ACC1Z
31529,0,CHIP1T
31547,0,REVCNT
31550,0,RPM
31550,0,TPS
31551,109,MAP
31575,0,REVCNT
31578,0,RPM
31578,0,TPS
31579,109,MAP
31601,0,REVCNT
31604,0,RPM
31604,0,TPS
31605,109,MAP
31623,0,REVCNT
31626,0,RPM
31627,0,TPS
31627,109,MAP
31647,495,ACC1X
31650,520,ACC1Y
31650,606,ACC1Z
31651,0,CHIP1T
31668,0,REVCNT
31671,0,RPM
31672,0,TPS
31672,109,MAP
31690,0,REVCNT
31692,0,RPM
31693,0,TPS
31693,109,MAP
31716,0,REVCNT
31719,0,RPM
31720,0,TPS
31720,109,MAP
31738,0,REVCNT
31741,0,RPM
31741,0,TPS
31742,109,MAP
31762,495,ACC1X
31765,521,ACC1Y
31766,606,ACC1Z
31770,0,CHIP1T
31787,0,REVCNT
31790,0,RPM
31790,0,TPS
31791,109,MAP
31808,0,REVCNT
31811,0,RPM
31812,0,TPS
31812,109,MAP
31835,0,REVCNT
31838,0,RPM
31838,0,TPS
31839,109,MAP
31856,0,REVCNT
31859,0,RPM
31860,0,TPS
31860,109,MAP
31880,495,ACC1X
31883,521,ACC1Y
31884,605,ACC1Z
31885,0,CHIP1T
31901,0,REVCNT
31904,0,RPM
31904,0,TPS
31905,109,MAP
31923,0,REVCNT
31926,0,RPM
31927,0,TPS
31927,109,MAP
31949,0,REVCNT
31952,0,RPM
31952,0,TPS
31953,109,MAP
31972,0,REVCNT
31974,0,RPM
31993,0,TPS
31994,109,MAP
32020,495,ACC1X
32023,520,ACC1Y
32023,605,ACC1Z
32024,0,CHIP1T
32040,0,REVCNT
32044,0,RPM
32044,0,TPS
32045,109,MAP
32062,0,REVCNT
32065,0,RPM
32066,0,TPS
32066,109,MAP
32089,0,REVCNT
32092,0,RPM
32093,0,TPS
32093,109,MAP
32111,0,REVCNT
32114,0,RPM
32114,0,TPS
32115,109,MAP
32135,494,ACC1X
32138,521,ACC1Y
32139,605,ACC1Z
32139,0,CHIP1T
32155,0,REVCNT
32158,0,RPM
32159,0,TPS
32159,109,MAP
32178,0,REVCNT
32181,0,RPM
32181,0,TPS
32182,109,MAP
32203,0,REVCNT
32210,0,RPM
32210,0,TPS
32211,109,MAP
32229,0,REVCNT
32232,0,RPM
32233,0,TPS
32233,109,MAP
32253,495,ACC1X
32257,521,ACC1Y
32257,605,ACC1Z
32258,0,CHIP1T
32274,0,REVCNT
32277,0,RPM
32278,0,TPS
32278,109,MAP
32295,0,REVCNT
32299,0,RPM
32300,0,TPS
32300,109,MAP
32322,0,REVCNT
32325,0,RPM
32326,0,TPS
32326,109,MAP
32345,0,REVCNT
32348,0,RPM
32348,0,TPS
32349,109,MAP
32368,495,ACC1X
32371,521,ACC1Y
32372,606,ACC1Z
32372,0,CHIP1T
32389,0,REVCNT
32392,0,RPM
32393,0,TPS
32399,109,MAP
32417,0,REVCNT
32420,0,RPM
32420,0,TPS
32421,109,MAP
32443,0,REVCNT
32446,0,RPM
32447,0,TPS
32447,109,MAP
32465,0,REVCNT
32468,0,RPM
32468,0,TPS
32470,109,MAP
32489,495,ACC1X
32492,520,ACC1Y
32493,605,ACC1Z
32493,0,CHIP1T
32510,3,DTPS+
32514,0,DTPS-
32514,20,DECAYINJ(+) - DECAYINJ(-)
32515,20,DECAYIGN(+) - DECAYIGN(-)
32532,0,REVCNT
32535,0,RPM
32535,0,TPS
32536,109,MAP
32559,0,REVCNT
32562,0,RPM
32562,0,TPS
32563,109,MAP
32580,0,REVCNT
32583,0,RPM
32584,0,TPS
32588,109,MAP
32608,495,ACC1X
32611,520,ACC1Y
32612,605,ACC1Z
32613,0,CHIP1T
32629,0,REVCNT
32632,0,RPM
32632,0,TPS
32633,109,MAP
32651,0,REVCNT
32654,0,RPM
32655,0,TPS
32655,109,MAP
32677,0,REVCNT
32680,0,RPM
32681,0,TPS
32681,109,MAP
32700,0,REVCNT
32703,0,RPM
32703,0,TPS
32704,109,MAP
32723,495,ACC1X
32727,521,ACC1Y
32728,605,ACC1Z
32728,0,CHIP1T
32745,0,REVCNT
32748,0,RPM
32748,0,TPS
32749,109,MAP
32766,0,REVCNT
32770,0,RPM
32770,0,TPS
32771,109,MAP
32793,0,REVCNT
32796,0,RPM
32802,0,TPS
32802,109,MAP
32821,0,REVCNT
32824,0,RPM
32824,0,TPS
32825,109,MAP
32844,495,ACC1X
32847,521,ACC1Y
32848,605,ACC1Z
32848,0,CHIP1T
32866,0,REVCNT
32869,0,RPM
32869,0,TPS
32870,109,MAP
32887,0,REVCNT
32890,0,RPM
32891,0,TPS
32891,109,MAP
32914,0,REVCNT
32917,0,RPM
32917,0,TPS
32918,109,MAP
32935,0,REVCNT
32939,0,RPM
32940,0,TPS
32940,109,MAP
32960,495,ACC1X
32963,520,ACC1Y
32963,605,ACC1Z
32964,0,CHIP1T
32980,0,REVCNT
32984,0,RPM
32985,0,TPS
32985,109,MAP
33006,0,REVCNT
33009,0,RPM
33010,0,TPS
33010,109,MAP
33033,0,REVCNT
33036,0,RPM
33037,0,TPS
33037,109,MAP
33055,0,REVCNT
33058,0,RPM
33058,0,TPS
33059,109,MAP
33079,495,ACC1X
33082,520,ACC1Y
33083,605,ACC1Z
33083,0,CHIP1T
33100,0,REVCNT
33103,0,RPM
33103,0,TPS
33104,109,MAP
33122,0,REVCNT
33125,0,RPM
33125,0,TPS
33126,109,MAP
33148,0,REVCNT
33152,0,RPM
33152,0,TPS
33153,109,MAP
33170,0,REVCNT
33173,0,RPM
33174,0,TPS
33174,109,MAP
33195,495,ACC1X
33198,521,ACC1Y
33198,606,ACC1Z
33205,0,CHIP1T
33221,0,REVCNT
33224,0,RPM
33224,0,TPS
33225,109,MAP
33243,0,REVCNT
33246,0,RPM
33247,0,TPS
33247,109,MAP
33269,0,REVCNT
33272,0,RPM
33273,0,TPS
33273,109,MAP
33316,0,REVCNT
33319,0,RPM
33320,0,TPS
33320,109,MAP
33340,495,ACC1X
33344,520,ACC1Y
33344,605,ACC1Z
33345,0,CHIP1T
33361,0,REVCNT
33364,0,RPM
33366,0,TPS
33366,109,MAP
33384,0,REVCNT
33387,0,RPM
33387,0,TPS
33388,109,MAP
33410,0,REVCNT
33413,0,RPM
33414,0,TPS
33414,109,MAP
33432,0,REVCNT
33435,0,RPM
33439,0,TPS
33440,109,MAP
33460,495,ACC1X
33463,521,ACC1Y
33464,605,ACC1Z
33464,0,CHIP1T
33480,0,REVCNT
33483,0,RPM
33484,0,TPS
33484,109,MAP
33503,0,REVCNT
33506,0,RPM
33506,0,TPS
33507,109,MAP
33529,0,REVCNT
33531,0,RPM
33532,0,TPS
33533,109,MAP
33551,0,REVCNT
33554,0,RPM
33555,0,TPS
33555,109,MAP
33574,494,ACC1X
33577,521,ACC1Y
33579,605,ACC1Z
33580,0,CHIP1T
33596,0,REVCNT
33599,0,RPM
33599,0,TPS
33600,109,MAP
33618,0,REVCNT
33622,0,RPM
33622,0,TPS
33623,109,MAP
33645,0,REVCNT
33654,0,RPM
33654,0,TPS
33655,109,MAP
33673,0,REVCNT
33676,0,RPM
33677,0,TPS
33677,109,MAP
33696,495,ACC1X
33699,521,ACC1Y
33700,606,ACC1Z
33701,0,CHIP1T
33718,0,REVCNT
33721,0,RPM
33721,0,TPS
33722,109,MAP
33739,0,REVCNT
33742,0,RPM
33743,0,TPS
33743,109,MAP
33766,0,REVCNT
33769,0,RPM
33769,0,TPS
33770,109,MAP
33787,0,REVCNT
33790,0,RPM
33792,0,TPS
33792,109,MAP
33812,495,ACC1X
33815,521,ACC1Y
33815,605,ACC1Z
33816,0,CHIP1T
33832,0,REVCNT
33836,0,RPM
33837,0,TPS
33841,109,MAP
33858,0,REVCNT
33861,0,RPM
33862,0,TPS
33862,109,MAP
33885,0,REVCNT
33888,0,RPM
33888,0,TPS
33889,109,MAP
33907,0,REVCNT
33909,0,RPM
33910,0,TPS
33910,109,MAP
33931,495,ACC1X
33934,521,ACC1Y
33935,605,ACC1Z
33935,0,CHIP1T
33952,0,REVCNT
33954,0,RPM
33955,0,TPS
33955,109,MAP
33974,0,REVCNT
33977,0,RPM
33977,0,TPS
33978,109,MAP
34000,0,REVCNT
34003,0,RPM
34003,0,TPS
34004,109,MAP
34022,0,REVCNT
34025,0,RPM
34026,0,TPS
34026,109,MAP
34046,494,ACC1X
34050,521,ACC1Y
34056,605,ACC1Z
34057,0,CHIP1T
34073,0,REVCNT
34076,0,RPM
34076,0,TPS
34077,109,MAP
34095,0,REVCNT
34098,0,RPM
34099,0,TPS
34099,109,MAP
34121,0,REVCNT
34124,0,RPM
34125,0,TPS
34125,109,MAP
34144,0,REVCNT
34147,0,RPM
34147,0,TPS
34148,109,MAP
34167,495,ACC1X
34170,520,ACC1Y
34171,605,ACC1Z
34171,0,CHIP1T
34189,0,REVCNT
34192,0,RPM
34192,0,TPS
34193,109,MAP
34210,0,REVCNT
34213,0,RPM
34213,0,TPS
34214,109,MAP
34236,0,REVCNT
34239,0,RPM
34240,0,TPS
34241,109,MAP
34258,0,REVCNT
34266,0,RPM
34266,0,TPS
34267,109,MAP
34286,495,ACC1X
34289,520,ACC1Y
34290,605,ACC1Z
34290,0,CHIP1T
34307,0,REVCNT
34310,0,RPM
34311,0,TPS
34311,109,MAP
34329,0,REVCNT
34332,0,RPM
34332,0,TPS
34333,109,MAP
34355,0,REVCNT
34358,0,RPM
34359,0,TPS
34359,109,MAP
34377,0,REVCNT
34380,0,RPM
34380,0,TPS
34381,109,MAP
34401,495,ACC1X
34404,520,ACC1Y
34405,605,ACC1Z
34405,0,CHIP1T
34421,0,REVCNT
34424,0,RPM
34425,0,TPS
34425,109,MAP
34444,0,REVCNT
34447,0,RPM
34447,0,TPS
34448,109,MAP
34476,0,REVCNT
34479,0,RPM
34480,0,TPS
34480,109,MAP
34498,0,REVCNT
34501,0,RPM
34501,0,TPS
34502,109,MAP
34522,495,ACC1X
34525,521,ACC1Y
34526,605,ACC1Z
34526,0,CHIP1T
34543,0,REVCNT
34546,0,RPM
34546,0,TPS
34547,109,MAP
34565,0,REVCNT
34568,0,RPM
34568,0,TPS
34569,109,MAP
34591,0,REVCNT
34594,0,RPM
34594,0,TPS
34595,109,MAP
34613,0,REVCNT
34616,0,RPM
34617,0,TPS
34617,109,MAP
34636,495,ACC1X
34640,520,ACC1Y
34640,605,ACC1Z
34641,0,CHIP1T
34658,0,REVCNT
34661,0,RPM
34665,0,TPS
34665,109,MAP
34683,0,REVCNT
34686,0,RPM
34686,0,TPS
34688,109,MAP
34710,0,REVCNT
34713,0,RPM
34714,0,TPS
34714,109,MAP
34733,0,REVCNT
34736,0,RPM
34736,0,TPS
34737,109,MAP
34757,495,ACC1X
34760,520,ACC1Y
34760,606,ACC1Z
34761,0,CHIP1T
34778,0,REVCNT
34781,0,RPM
34782,0,TPS
